fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,comunidad_autonoma
sportmaniacs,II Carrera Profuturo 2017,2017-10-08,Domingo,10.0,road running,Absoluta/General,221.0,930.0,Madrid,,,Comunidad de Madrid
sportmaniacs,II Carrera Profuturo 2017,2017-10-08,Domingo,3.0,road running,Absoluta/General,218.0,135.0,Madrid,,,Comunidad de Madrid
sportmaniacs,XXVIII Carrera Popular de El Cuervo,2017-11-19,Domingo,0.0,road running,Absoluta/General,54.0,238.0,Cuervo de Sevilla (El),,Sevilla,
sportmaniacs,XXVIII Carrera Popular de El Cuervo,2017-11-19,Domingo,0.0,road running,Infantil,49.0,65.0,Cuervo de Sevilla (El),,Sevilla,
sportmaniacs,XXVIII Carrera Popular de El Cuervo,2017-11-19,Domingo,0.0,road running,Infantil,18.0,21.0,Cuervo de Sevilla (El),,Sevilla,
sportmaniacs,XXVIII Carrera Popular de El Cuervo,2017-11-19,Domingo,0.0,road running,Absoluta/General,0.0,5.0,Cuervo de Sevilla (El),,Sevilla,
sportmaniacs,XXVIII Carrera Popular de El Cuervo,2017-11-19,Domingo,0.0,road running,Absoluta/General,1.0,8.0,Cuervo de Sevilla (El),,Sevilla,
sportmaniacs,"X DUATLÓN CROS ""BALNEARIO DE MARMOLEJO""",2017-11-05,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,176.0,Marmolejo,,Jaén,
sportmaniacs,"X DUATLÓN CROS ""BALNEARIO DE MARMOLEJO""",2017-11-05,Domingo,0.0,Multidisciplina,Absoluta/General,16.0,0.0,Marmolejo,,Jaén,
sportmaniacs,XV Carrera Popular Torrejón de la Calzada,2018-01-14,Domingo,10.0,road running,Absoluta/General,62.0,212.0,Torrejón de la Calzada,,,Comunidad de Madrid
sportmaniacs,XV Carrera Popular Torrejón de la Calzada,2018-01-14,Domingo,5.0,road running,Absoluta/General,29.0,35.0,Torrejón de la Calzada,,,Comunidad de Madrid
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,148.0,1258.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,9.0,154.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,18.0,46.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,279.0,709.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,16.0,65.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,35.0,43.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,305.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,3.0,10.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Barcelona Triathlon by Santander 2017,2017-10-08,Domingo,0.0,Multidisciplina,Absoluta/General,28.0,22.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,II Tossal Trail,2017-11-12,Domingo,30.0,trail running,Absoluta/General,9.0,78.0,Coves de Vinromà (les),la Plana Alta,Castellón,
sportmaniacs,II Tossal Trail,2017-11-12,Domingo,14.0,road running,Absoluta/General,94.0,189.0,Coves de Vinromà (les),la Plana Alta,Castellón,
sportmaniacs,II La Força Xtrem,2017-10-08,Domingo,60.0,Ciclismo y btt,Absoluta/General,1.0,50.0,Sant Pere de Vilamajor,Vallès Oriental,Barcelona,
sportmaniacs,II La Força Xtrem,2017-10-08,Domingo,35.0,Ciclismo y btt,Absoluta/General,2.0,88.0,Sant Pere de Vilamajor,Vallès Oriental,Barcelona,
sportmaniacs,II La Força Xtrem,2017-10-08,Domingo,35.0,Ciclismo y btt,Absoluta/General,3.0,11.0,Sant Pere de Vilamajor,Vallès Oriental,Barcelona,
sportmaniacs,II MARATON TRAIL SIERRA CAZORLA,2017-10-08,Domingo,28.0,trail running,Absoluta/General,20.0,77.0,Quesada,,Jaén,
sportmaniacs,II MARATON TRAIL SIERRA CAZORLA,2017-10-08,Domingo,45.0,trail running,Absoluta/General,10.0,70.0,Quesada,,Jaén,
sportmaniacs,IV GARROTE TRAIL,2017-12-03,Domingo,25.0,road running,Absoluta/General,0.0,168.0,Higueras,,Castellón,
sportmaniacs,IV GARROTE TRAIL,2017-12-03,Domingo,14.0,Multidisciplina,Absoluta/General,0.0,176.0,Higueras,,Castellón,
sportmaniacs,CARRERA SOLIDARIA ABANILLA,2017-11-18,Sábado,10.0,road running,Absoluta/General,10.0,48.0,Abanilla,Oriental,,Murcia
sportmaniacs,CARRERA SOLIDARIA ABANILLA,2017-11-18,Sábado,5.0,road running,Absoluta/General,111.0,104.0,Abanilla,Oriental,,Murcia
sportmaniacs,III Carrera contra la violencia de género– III Memorial Ana Aibar,2017-12-10,Domingo,0.0,road running,Absoluta/General,150.0,245.0,Paterna,,Valencia,
sportmaniacs,III CURSA DONA SANG,2017-10-29,Domingo,10.0,road running,Absoluta/General,66.0,161.0,Palma,Palma,Baleares (Illes),
sportmaniacs,III CURSA DONA SANG,2017-10-29,Domingo,5.0,road running,Absoluta/General,152.0,142.0,Palma,Palma,Baleares (Illes),
sportmaniacs,III CURSA DONA SANG,2017-10-29,Domingo,0.0,Otros,Infantil,26.0,41.0,Palma,Palma,Baleares (Illes),
sportmaniacs,III CURSA DONA SANG,2017-10-29,Domingo,0.0,Otros,Infantil,0.0,1.0,Palma,Palma,Baleares (Illes),
sportmaniacs,VI 15K Nocturna Valencia Banco Mediolanum,2018-06-02,Sábado,15.0,road running,Absoluta/General,1962.0,5241.0,Valencia,Comarca de València,Valencia,
sportmaniacs,VI 15K Nocturna Valencia Banco Mediolanum,2018-06-02,Sábado,0.0,Ciclismo y btt,Otros,0.0,2.0,Valencia,Comarca de València,Valencia,
sportmaniacs,MVV PLAZAOLA 2018,2018-09-16,Domingo,42.0,road running,Absoluta/General,20.0,106.0,Andoain,,Gipuzkoa,
sportmaniacs,MVV PLAZAOLA 2018,2018-09-16,Domingo,26.0,road running,Absoluta/General,78.0,313.0,Andoain,,Gipuzkoa,
sportmaniacs,IV TRAIL SONEJA - Altos de Palomera,2017-12-17,Domingo,21.5,road running,Absoluta/General,0.0,142.0,Soneja,,Castellón,
sportmaniacs,IV TRAIL SONEJA - Altos de Palomera,2017-12-17,Domingo,12.5,road running,Absoluta/General,0.0,195.0,Soneja,,Castellón,
sportmaniacs,I DUATLÓN MÁLAGA 2020- BAHÍA DE MÁLAGA,2017-11-26,Domingo,0.0,Multidisciplina,Absoluta/General,30.0,0.0,Málaga,Málaga-Costa del Sol,Málaga,
sportmaniacs,I DUATLÓN MÁLAGA 2020- BAHÍA DE MÁLAGA,2017-11-26,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,145.0,Málaga,Málaga-Costa del Sol,Málaga,
sportmaniacs,I DUATLÓN DE MENORES MÁLAGA 2020- BAHÍA DE MÁLAGA,2017-11-26,Domingo,0.0,Multidisciplina,Infantil,7.0,19.0,Málaga,Málaga-Costa del Sol,Málaga,
sportmaniacs,I DUATLÓN DE MENORES MÁLAGA 2020- BAHÍA DE MÁLAGA,2017-11-26,Domingo,0.0,Multidisciplina,Infantil,10.0,20.0,Málaga,Málaga-Costa del Sol,Málaga,
sportmaniacs,I DUATLÓN DE MENORES MÁLAGA 2020- BAHÍA DE MÁLAGA,2017-11-26,Domingo,0.0,Multidisciplina,Infantil,25.0,18.0,Málaga,Málaga-Costa del Sol,Málaga,
sportmaniacs,I DUATLÓN DE MENORES MÁLAGA 2020- BAHÍA DE MÁLAGA,2017-11-26,Domingo,0.0,Multidisciplina,Infantil,15.0,16.0,Málaga,Málaga-Costa del Sol,Málaga,
sportmaniacs,Desert Run 2017,2017-10-12,Jueves,0.0,Multidisciplina,Absoluta/General,34.0,81.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Desert Run 2017,2017-10-12,Jueves,0.0,Multidisciplina,Absoluta/General,24.0,75.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Desert Run 2017,2017-10-12,Jueves,0.0,Multidisciplina,Absoluta/General,29.0,75.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Desert Run 2017,2017-10-12,Jueves,0.0,Otros,Absoluta/General,24.0,74.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Palma de Mallorca Marathon,2017-10-15,Domingo,42.195,road running,Absoluta/General,326.0,1172.0,Palma,Palma,Baleares (Illes),
sportmaniacs,Palma de Mallorca Marathon,2017-10-15,Domingo,21.097,road running,Absoluta/General,1786.0,2937.0,Palma,Palma,Baleares (Illes),
sportmaniacs,Palma de Mallorca Marathon,2017-10-15,Domingo,10.0,road running,Absoluta/General,1567.0,1433.0,Palma,Palma,Baleares (Illes),
sportmaniacs,II TRAIL EXTREMA SIERRAS DE MONTEJAQUE,2018-02-24,Sábado,0.0,trail running,Absoluta/General,28.0,127.0,Montejaque,Serranía de Ronda,Málaga,
sportmaniacs,"IV DUATLÓN CROS ""CIUDAD DE ANDÚJAR""",2017-11-26,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,77.0,Andújar,,Jaén,
sportmaniacs,"IV DUATLÓN CROS ""CIUDAD DE ANDÚJAR""",2017-11-26,Domingo,0.0,Multidisciplina,Absoluta/General,5.0,0.0,Andújar,,Jaén,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Multidisciplina,Absoluta/General,12.0,238.0,Getxo,,Vizcaya,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Multidisciplina,Absoluta/General,43.0,221.0,Getxo,,Vizcaya,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Multidisciplina,Absoluta/General,12.0,22.0,Getxo,,Vizcaya,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Multidisciplina,Absoluta/General,7.0,13.0,Getxo,,Vizcaya,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Multidisciplina,Absoluta/General,5.0,3.0,Getxo,,Vizcaya,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Multidisciplina,Absoluta/General,21.0,25.0,Getxo,,Vizcaya,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Multidisciplina,Absoluta/General,14.0,10.0,Getxo,,Vizcaya,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,40.0,Getxo,,Vizcaya,
sportmaniacs,Santander Triathlon Series - Getxo 2017,2017-10-15,Domingo,0.0,Otros,Absoluta/General,34.0,0.0,Getxo,,Vizcaya,
sportmaniacs,III CARRERA POPULAR Y IV MARCHA SOLIDARIA POR LA DIABETES,2017-11-12,Domingo,0.0,marcha,Infantil,7.0,9.0,Toledo,,Toledo,
sportmaniacs,III CARRERA POPULAR Y IV MARCHA SOLIDARIA POR LA DIABETES,2017-11-12,Domingo,0.0,road running,Absoluta/General,44.0,93.0,Toledo,,Toledo,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,0.0,road running,Infantil,156.0,201.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,0.0,road running,Infantil,164.0,182.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,0.0,road running,Infantil,150.0,118.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,0.0,road running,Infantil,117.0,108.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,0.0,road running,Infantil,152.0,1.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,0.0,road running,Infantil,0.0,129.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,1.609,road running,Elite,11.0,13.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,0.0,road running,Mayores/Veteranos,21.0,70.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,CARRERA POPULAR EL CORTE INGLES 2017 Gran Canaria,2017-11-19,Domingo,5.0,road running,Absoluta/General,29.0,98.0,Palmas de Gran Canaria (Las),,Las Palmas,
sportmaniacs,Volta a peu Torre en Conill (Bétera) 2017,2017-11-12,Domingo,6.0,road running,Absoluta/General,68.0,143.0,Bétera,,Valencia,
sportmaniacs,VII Media Maratón de Montaña “Sierra de Peña Rubia” ,2017-12-03,Domingo,0.0,road running,Absoluta/General,23.0,98.0,Villena,,Alicante,
sportmaniacs,VII Media Maratón de Montaña “Sierra de Peña Rubia” ,2017-12-03,Domingo,0.0,road running,Absoluta/General,40.0,105.0,Villena,,Alicante,
sportmaniacs,VII Media Maratón de Montaña “Sierra de Peña Rubia” ,2017-12-03,Domingo,0.0,marcha,Absoluta/General,40.0,43.0,Villena,,Alicante,
sportmaniacs,CARRERA DEL PAVO CAUDETE,2017-12-23,Sábado,0.0,road running,Absoluta/General,0.0,53.0,Caudete,,Albacete,
sportmaniacs,CARRERA DEL PAVO CAUDETE,2017-12-23,Sábado,0.0,road running,Absoluta/General,2.0,19.0,Caudete,,Albacete,
sportmaniacs,"XIX Carrera Popular ""Villa de Oliva""",2017-10-22,Domingo,10.0,trail running,Absoluta/General,15.0,80.0,Oliva de la Frontera,,Badajoz,
sportmaniacs,Carrera Popular Casco Antiguo 2017,2017-10-22,Domingo,10.0,road running,Absoluta/General,544.0,2499.0,Sevilla,,Sevilla,
sportmaniacs,Carrera Popular Casco Antiguo 2017,2017-10-22,Domingo,0.0,road running,Infantil,55.0,60.0,Sevilla,,Sevilla,
sportmaniacs,Carrera Popular Casco Antiguo 2017,2017-10-22,Domingo,0.0,road running,Infantil,139.0,150.0,Sevilla,,Sevilla,
sportmaniacs,Carrera Popular Casco Antiguo 2017,2017-10-22,Domingo,5.0,road running,Absoluta/General,164.0,145.0,Sevilla,,Sevilla,
sportmaniacs,Carrera Popular Casco Antiguo 2017,2017-10-22,Domingo,0.0,road running,Infantil,202.0,264.0,Sevilla,,Sevilla,
sportmaniacs,Carrera Popular Casco Antiguo 2017,2017-10-22,Domingo,0.0,road running,Absoluta/General,0.0,3.0,Sevilla,,Sevilla,
sportmaniacs,Carrera Popular Casco Antiguo 2017,2017-10-22,Domingo,0.0,road running,Infantil,171.0,236.0,Sevilla,,Sevilla,
sportmaniacs,Carrera Popular Casco Antiguo 2017,2017-10-22,Domingo,0.0,Otros,Otros,0.0,1.0,Sevilla,,Sevilla,
sportmaniacs,17ª Volta a Peu al Cabanyal - Cristo Salvador,2017-11-05,Domingo,0.0,Otros,Absoluta/General,1290.0,2703.0,Valencia,Comarca de València,Valencia,
sportmaniacs,V DUATLON CROS LAGUNA DE EL PORTIL,2017-11-25,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,173.0,Punta Umbráa,,Huelva,
sportmaniacs,V DUATLON CROS LAGUNA DE EL PORTIL,2017-11-25,Sábado,0.0,Multidisciplina,Absoluta/General,23.0,0.0,Punta Umbráa,,Huelva,
sportmaniacs,"Maraton, Media Maraton y 10K de Ciudad Real 2017",2017-10-22,Domingo,42.195,road running,Absoluta/General,31.0,208.0,Ciudad Real,,Ciudad Real,
sportmaniacs,"Maraton, Media Maraton y 10K de Ciudad Real 2017",2017-10-22,Domingo,21.097,road running,Absoluta/General,64.0,291.0,Ciudad Real,,Ciudad Real,
sportmaniacs,"Maraton, Media Maraton y 10K de Ciudad Real 2017",2017-10-22,Domingo,0.0,road running,Absoluta/General,67.0,152.0,Ciudad Real,,Ciudad Real,
sportmaniacs,HALF EMPURIABRAVA 2018,2018-05-27,Domingo,0.0,Otros,Absoluta/General,6.0,8.0,Castelló d'Empúries,Alt Empordà,Girona,
sportmaniacs,HALF EMPURIABRAVA 2018,2018-05-27,Domingo,0.0,Otros,Absoluta/General,35.0,316.0,Castelló d'Empúries,Alt Empordà,Girona,
sportmaniacs,HALF AMETLLA 2018,2018-06-17,Domingo,0.0,Otros,Absoluta/General,21.0,162.0,Ametlla de Mar (L'),Baix Ebre,Tarragona,
sportmaniacs,HALF AMETLLA 2018,2018-06-17,Domingo,0.0,Otros,Absoluta/General,2.0,10.0,Ametlla de Mar (L'),Baix Ebre,Tarragona,
sportmaniacs,HALF AMETLLA 2018,2018-06-17,Domingo,0.0,Otros,Absoluta/General,32.0,162.0,Ametlla de Mar (L'),Baix Ebre,Tarragona,
sportmaniacs,TRIATLO AMETLLA 2018,2018-06-17,Domingo,0.0,Multidisciplina,Absoluta/General,32.0,162.0,Ametlla de Mar (L'),Baix Ebre,Tarragona,
sportmaniacs,TRIATLO EMPURIABRAVA 2018,2018-09-23,Domingo,0.0,Multidisciplina,Absoluta/General,47.0,123.0,Castelló d'Empúries,Alt Empordà,Girona,
sportmaniacs,TRIATLO EMPURIABRAVA 2018,2018-09-23,Domingo,0.0,Multidisciplina,Absoluta/General,20.0,166.0,Castelló d'Empúries,Alt Empordà,Girona,
sportmaniacs,HALF COSTA BRAVA 2018,2018-09-30,Domingo,0.0,Otros,Absoluta/General,1.0,16.0,Castell-Platja d'Aro,Baix Empordà,Girona,
sportmaniacs,HALF COSTA BRAVA 2018,2018-09-30,Domingo,0.0,Otros,Absoluta/General,30.0,250.0,Castell-Platja d'Aro,Baix Empordà,Girona,
sportmaniacs,TRIATLO MEDES 2018,2018-10-14,Domingo,0.0,Multidisciplina,Absoluta/General,45.0,247.0,Torroella de Montgrí,Baix Empordà,Girona,
sportmaniacs,VI TRAIL DE MONTAÑA AFUEGA¨l PITU,2018-01-21,Domingo,0.0,trail running,Absoluta/General,40.0,241.0,Morcán,,,Asturias
sportmaniacs,VI TRIATLÓN CABO DE GATA NÍJAR,2017-10-22,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,295.0,Nájar,,Almería,
sportmaniacs,VI TRIATLÓN CABO DE GATA NÍJAR,2017-10-22,Domingo,0.0,Multidisciplina,Absoluta/General,25.0,0.0,Nájar,,Almería,
sportmaniacs,XXXVII CARRERA DE LA CIENCIA,2017-10-22,Domingo,10.0,road running,Absoluta/General,780.0,2648.0,Madrid,,,Comunidad de Madrid
sportmaniacs,PULMON DE ACERO MTB 2017,2017-10-22,Domingo,0.0,road running,Absoluta/General,1.0,133.0,Barakaldo,,Vizcaya,
sportmaniacs,PULMON DE ACERO MTB 2017,2017-10-22,Domingo,0.0,road running,Absoluta/General,7.0,239.0,Barakaldo,,Vizcaya,
sportmaniacs,San Trailvestre y San Silvestre Praviana 2017,2017-12-23,Sábado,0.0,trail running,Absoluta/General,44.0,199.0,Pravia,,,Asturias
sportmaniacs,San Trailvestre y San Silvestre Praviana 2017,2017-12-23,Sábado,0.0,road running,Absoluta/General,70.0,180.0,Pravia,,,Asturias
sportmaniacs,III Carrera-Marcha Nocturna Lliria Monumental,2017-11-12,Domingo,6.5,road running,Absoluta/General,212.0,295.0,Llíria,,Valencia,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Infantil,80.0,0.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Infantil,72.0,0.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Infantil,63.0,0.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Absoluta/General,47.0,0.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Absoluta/General,0.0,39.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Infantil,83.0,0.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Absoluta/General,587.0,1634.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Infantil,0.0,68.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Infantil,0.0,78.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Infantil,0.0,53.0,Bilbao,,Vizcaya,
sportmaniacs,Bilbao - Rekalde San Silvestre 2017,2017-12-31,Domingo,0.0,Otros,Infantil,0.0,103.0,Bilbao,,Vizcaya,
sportmaniacs,IV Carrera Popular Añover de Tajo,2017-12-03,Domingo,0.0,road running,Absoluta/General,41.0,103.0,Añover de Tajo,,Toledo,
sportmaniacs,"III Mini Carrera Por Montaña ""El Pocito"" - ""Memorial Fran Pardo""",2017-12-17,Domingo,0.0,road running,Absoluta/General,24.0,116.0,Calamonte,,Badajoz,
sportmaniacs,SWIMRUN CADAQUES,2017-10-28,Sábado,0.0,Multidisciplina,Absoluta/General,36.0,148.0,Cadaqués,Alt Empordà,Girona,
sportmaniacs,SWIMRUN CADAQUES,2017-10-28,Sábado,0.0,Multidisciplina,Absoluta/General,17.0,111.0,Cadaqués,Alt Empordà,Girona,
sportmaniacs,SWIMRUN CADAQUES,2017-10-28,Sábado,0.0,Multidisciplina,Absoluta/General,10.0,6.0,Cadaqués,Alt Empordà,Girona,
sportmaniacs,SWIMRUN CADAQUES,2017-10-28,Sábado,0.0,Multidisciplina,Absoluta/General,7.0,16.0,Cadaqués,Alt Empordà,Girona,
sportmaniacs,XX Carrera Popular Villa de Olivares,2017-10-29,Domingo,0.0,road running,Absoluta/General,55.0,299.0,Olivares,,Sevilla,
sportmaniacs,XX Carrera Popular Villa de Olivares,2017-10-29,Domingo,0.0,road running,Infantil,38.0,45.0,Olivares,,Sevilla,
sportmaniacs,XX Carrera Popular Villa de Olivares,2017-10-29,Domingo,0.0,road running,Infantil,11.0,10.0,Olivares,,Sevilla,
sportmaniacs,XX Carrera Popular Villa de Olivares,2017-10-29,Domingo,0.0,road running,Infantil,35.0,30.0,Olivares,,Sevilla,
sportmaniacs,XX Carrera Popular Villa de Olivares,2017-10-29,Domingo,0.0,road running,Infantil,94.0,110.0,Olivares,,Sevilla,
sportmaniacs,XX Carrera Popular Villa de Olivares,2017-10-29,Domingo,0.0,road running,Absoluta/General,0.0,5.0,Olivares,,Sevilla,
sportmaniacs,II TRIATLÓN SEVILLA-SIERRA NORTE,2017-10-28,Sábado,0.0,Multidisciplina,Absoluta/General,4.0,51.0,Ronquillo (El),,Sevilla,
sportmaniacs,II TRIATLÓN SEVILLA-SIERRA NORTE,2017-10-28,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,33.0,Ronquillo (El),,Sevilla,
sportmaniacs,II TRIATLÓN SEVILLA-SIERRA NORTE,2017-10-28,Sábado,0.0,Multidisciplina,Absoluta/General,2.0,36.0,Ronquillo (El),,Sevilla,
sportmaniacs,II TRIATLÓN SEVILLA-SIERRA NORTE,2017-10-28,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,1.0,Ronquillo (El),,Sevilla,
sportmaniacs,PEDALADA DEL SENGLAR 2018,2018-02-25,Domingo,0.0,Otros,Absoluta/General,10.0,197.0,Cànoves i Samalús,Vallès Oriental,Barcelona,
sportmaniacs,PEDALADA DEL SENGLAR 2018,2018-02-25,Domingo,0.0,Otros,Absoluta/General,0.0,6.0,Cànoves i Samalús,Vallès Oriental,Barcelona,
sportmaniacs,DESAFIO DE GUERREROS MALAGA,2017-10-29,Domingo,10.0,Otros,Absoluta/General,182.0,473.0,Almogía,Valle del Guadalhorce,Málaga,
sportmaniacs,DESAFIO DE GUERREROS MALAGA,2017-10-29,Domingo,5.0,Otros,Absoluta/General,153.0,229.0,Almogía,Valle del Guadalhorce,Málaga,
sportmaniacs,V 27 Kangas Mountain Original y Speed Trail,2018-03-03,Sábado,0.0,trail running,Absoluta/General,48.0,444.0,Cangas de Onís,,,Asturias
sportmaniacs,V 27 Kangas Mountain Original y Speed Trail,2018-03-03,Sábado,0.0,trail running,Absoluta/General,53.0,135.0,Cangas de Onís,,,Asturias
sportmaniacs,Carrera por una Gobernanza Alimentaria,2018-03-18,Domingo,5.0,road running,Absoluta/General,81.0,97.0,Oviedo,,,Asturias
sportmaniacs,San Silvestre El Viso,2017-12-31,Domingo,0.0,road running,Absoluta/General,23.0,52.0,Viso de San Juan (El),,Toledo,
sportmaniacs,EDP II Medio Maratón Mujer Madrid,2017-10-29,Domingo,21.097,road running,Absoluta/General,1107.0,0.0,Madrid,,,Comunidad de Madrid
sportmaniacs,EDP II Medio Maratón Mujer Madrid,2017-10-29,Domingo,3.0,road running,Absoluta/General,297.0,12.0,Madrid,,,Comunidad de Madrid
sportmaniacs,EDP II Medio Maratón Mujer Madrid,2017-10-29,Domingo,0.0,road running,Absoluta/General,81.0,0.0,Madrid,,,Comunidad de Madrid
sportmaniacs,"Long Course Weekend, Mallorca 2017",2017-11-03,Viernes,0.0,Otros,Absoluta/General,26.0,20.0,Alcúdia,Raiguer,Baleares (Illes),
sportmaniacs,"Long Course Weekend, Mallorca 2017",2017-11-03,Viernes,0.0,Otros,Absoluta/General,17.0,16.0,Alcúdia,Raiguer,Baleares (Illes),
sportmaniacs,"Long Course Weekend, Mallorca 2017",2017-11-03,Viernes,0.0,Otros,Absoluta/General,20.0,29.0,Alcúdia,Raiguer,Baleares (Illes),
sportmaniacs,"Long Course Weekend, Mallorca 2017",2017-11-03,Viernes,0.0,Otros,Absoluta/General,33.0,30.0,Alcúdia,Raiguer,Baleares (Illes),
