fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,anyo,mes,estacion,total_finishers,es_finde,municipio_norm,provincia_norm,provincia_ine,total_poblacion,poblacion_h,poblacion_d,es_carrera_popular,distancia_conocida
mychip,VI  10 K NOCTURNO OROPESA DEL MAR 2019,2019-07-13,Sábado,10.0,road running,Absoluta/General,0.0,0.0,Moncófar,Plana Baja,Castellón,2019,7,Verano,0.0,True,MONCOFAR,CASTELLON,12.0,,,,True,True
mychip,II Carrera i Marxa nocturna nit màgica del Xúquer,2019-07-06,Sábado,9.0,road running,Absoluta/General,13.0,31.0,Sumacárcel,La Ribera Alta,Valencia,2019,7,Verano,44.0,True,SUMACARCEL,VALENCIA,46.0,,,,True,True
mychip,II Carrera i Marxa nocturna nit màgica del Xúquer,2019-07-06,Sábado,5.0,road running,Absoluta/General,39.0,18.0,Sumacárcel,La Ribera Alta,Valencia,2019,7,Verano,57.0,True,SUMACARCEL,VALENCIA,46.0,,,,True,True
mychip,"Faldes del Puig Campana, Trail & Sender Nocturn.",2019-07-06,Sábado,13.0,trail running,Absoluta/General,28.0,209.0,Finestrat,La Marina Baja,Alicante,2019,7,Verano,237.0,True,FINESTRAT,ALICANTE,3.0,9980.0,5125.0,4855.0,False,True
mychip,"Faldes del Puig Campana, Trail & Sender Nocturn.",2019-07-06,Sábado,9.0,trail running,Absoluta/General,85.0,76.0,Finestrat,La Marina Baja,Alicante,2019,7,Verano,161.0,True,FINESTRAT,ALICANTE,3.0,9980.0,5125.0,4855.0,False,True
mychip,"Acadian Mad Race, Alcoy",2019-06-30,Domingo,9.0,road running,Absoluta/General,25.0,104.0,Alcoy,La Hoya de Alcoy,Alicante,2019,6,Verano,129.0,True,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,False,True
mychip,"Acadian Mad Race, Alcoy",2019-06-30,Domingo,7.0,road running,Absoluta/General,16.0,44.0,Alcoy,La Hoya de Alcoy,Alicante,2019,6,Verano,60.0,True,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,False,True
mychip,"Acadian Mad Race, Alcoy",2019-06-30,Domingo,7.0,road running,Equipos,7.0,14.0,Alcoy,La Hoya de Alcoy,Alicante,2019,6,Verano,21.0,True,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,False,True
mychip,III ANFIBIOS TRAIL ANNA,2019-06-29,Sábado,9.0,trail running,Absoluta/General,0.0,0.0,Anna,La Canal de Navarrés,Valencia,2019,6,Verano,0.0,True,ANNA,VALENCIA,46.0,2627.0,1323.0,1304.0,False,True
mychip,II 10k nocturn Platges de Moncofa,2019-06-29,Sábado,10.0,road running,Absoluta/General,0.0,0.0,Moncófar,Plana Baja,Castellón,2019,6,Verano,0.0,True,MONCOFAR,CASTELLON,12.0,,,,False,True
mychip,"XXXIII Volta a peu a Almussafes, EVENTO APLAZADO",2019-06-29,Sábado,10.0,road running,Absoluta/General,0.0,0.0,Almussafes,La Ribera Baja,Valencia,2019,6,Verano,0.0,True,ALMUSSAFES,VALENCIA,46.0,9066.0,4497.0,4569.0,False,True
mychip,"Zumaia Flysch Trail, Copa de España de Carreras en línea, FEDME 2019",2019-06-23,Domingo,42.23,trail running,Absoluta/General,26.0,100.0,Zumaya,,País Vasco,2019,6,Verano,126.0,True,ZUMAYA,PAIS VASCO,,,,,False,True
mychip,"Zumaia Flysch Trail, Copa de España de Carreras en línea, FEDME 2019",2019-06-23,Domingo,31.2,trail running,Infantil,2.0,7.0,Zumaya,,País Vasco,2019,6,Verano,9.0,True,ZUMAYA,PAIS VASCO,,,,,False,True
mychip,"Zumaia Flysch Trail, Copa de España de Carreras en línea, FEDME 2019",2019-06-23,Domingo,14.14,trail running,Infantil,11.0,22.0,Zumaya,,País Vasco,2019,6,Verano,33.0,True,ZUMAYA,PAIS VASCO,,,,,False,True
mychip,"Zumaia Flysch Trail, Copa de España de Carreras en línea, FEDME 2019",2019-06-23,Domingo,22.2,trail running,Infantil,7.0,24.0,Zumaya,,País Vasco,2019,6,Verano,31.0,True,ZUMAYA,PAIS VASCO,,,,,False,True
mychip,"Zumaia Flysch Trail, Copa de España de Carreras en línea, FEDME 2019",2019-06-23,Domingo,22.0,trail running,Absoluta/General,2.0,26.0,Zumaya,,País Vasco,2019,6,Verano,28.0,True,ZUMAYA,PAIS VASCO,,,,,False,True
mychip,"Zumaia Flysch Trail, Copa de España de Carreras en línea, FEDME 2019",2019-06-23,Domingo,21.6,trail running,Absoluta/General,122.0,321.0,Zumaya,,País Vasco,2019,6,Verano,443.0,True,ZUMAYA,PAIS VASCO,,,,,False,True
mychip,"La Sagra Skyrace, Copa de España de Carreras en línea, FEDME 2019",2019-06-16,Domingo,30.0,trail running,Absoluta/General,45.0,334.0,Puebla de Don Fadrique,,Andalucía,2019,6,Verano,379.0,True,PUEBLA DE DON FADRIQUE,ANDALUCIA,18.0,2198.0,1128.0,1070.0,False,True
mychip,"La Sagra Skyrace, Copa de España de Carreras en línea, FEDME 2019",2019-06-16,Domingo,15.0,trail running,Infantil,16.0,24.0,Puebla de Don Fadrique,,Andalucía,2019,6,Verano,40.0,True,PUEBLA DE DON FADRIQUE,ANDALUCIA,18.0,2198.0,1128.0,1070.0,False,True
mychip,"La Sagra Skyrace, Copa de España de Carreras en línea, FEDME 2019",2019-06-16,Domingo,15.0,trail running,Infantil,41.0,90.0,Puebla de Don Fadrique,,Andalucía,2019,6,Verano,131.0,True,PUEBLA DE DON FADRIQUE,ANDALUCIA,18.0,2198.0,1128.0,1070.0,False,True
mychip,Memorial José Manuel Zambrana Pleguezuelos,2019-06-15,Sábado,10.0,road running,Absoluta/General,0.0,0.0,Ibi,La Hoya de Alcoy,Alicante,2019,6,Verano,0.0,True,IBI,ALICANTE,3.0,24662.0,12310.0,12352.0,False,True
mychip,Memorial José Manuel Zambrana Pleguezuelos,2019-06-15,Sábado,5.0,road running,Absoluta/General,0.0,0.0,Ibi,La Hoya de Alcoy,Alicante,2019,6,Verano,0.0,True,IBI,ALICANTE,3.0,24662.0,12310.0,12352.0,False,True
mychip,II TRAIL NOCTURN LLUNA D´OLTÀ,2019-06-15,Sábado,16.0,trail running,Absoluta/General,37.0,131.0,Calpe,La Marina Alta,Alicante,2019,6,Verano,168.0,True,CALPE,ALICANTE,3.0,,,,False,True
mychip,II TRAIL NOCTURN LLUNA D´OLTÀ,2019-06-15,Sábado,10.0,trail running,Absoluta/General,72.0,47.0,Calpe,La Marina Alta,Alicante,2019,6,Verano,119.0,True,CALPE,ALICANTE,3.0,,,,False,True
mychip,TRAIL DE CHULILLA,2019-06-15,Sábado,15.2,trail running,Absoluta/General,0.0,0.0,Chulilla,,Valencia,2019,6,Verano,0.0,True,CHULILLA,VALENCIA,46.0,712.0,365.0,347.0,False,True
mychip,"41 Trotada i 3ª marcha mediambiental & Marcha Nórdica, Crevillent - Platja del Pinet",2019-06-09,Domingo,26.7,road running,Absoluta/General,0.0,0.0,Crevillente,El Bajo Vinalopó,Alicante,2019,6,Verano,0.0,True,CREVILLENTE,ALICANTE,3.0,,,,False,True
mychip,XIII Carrera de la mujer contra la violencia de género,2019-06-08,Sábado,5.0,road running,Absoluta/General,193.0,2.0,Mataelpino,,Madrid,2019,6,Verano,195.0,True,MATAELPINO,MADRID,28.0,,,,True,True
mychip,XIII Carrera de la mujer contra la violencia de género,2019-06-08,Sábado,5.0,road running,Absoluta/General,0.0,54.0,Mataelpino,,Madrid,2019,6,Verano,54.0,True,MATAELPINO,MADRID,28.0,,,,True,True
mychip,VIII Cursa per Muntanya les Xosses de Crevillent,2019-06-01,Sábado,16.5,trail running,Absoluta/General,69.0,285.0,Crevillente,El Bajo Vinalopó,Alicante,2019,6,Verano,354.0,True,CREVILLENTE,ALICANTE,3.0,,,,False,True
mychip,VIII Cursa per Muntanya les Xosses de Crevillent,2019-06-01,Sábado,13.5,trail running,Absoluta/General,133.0,150.0,Crevillente,El Bajo Vinalopó,Alicante,2019,6,Verano,283.0,True,CREVILLENTE,ALICANTE,3.0,,,,False,True
mychip,VIII Cursa per Muntanya les Xosses de Crevillent,2019-06-01,Sábado,0.54,trail running,Absoluta/General,0.0,0.0,Crevillente,El Bajo Vinalopó,Alicante,2019,6,Verano,0.0,True,CREVILLENTE,ALICANTE,3.0,,,,False,True
mychip,XVII 10km Godella Nicoboco,2019-06-01,Sábado,10.0,road running,Absoluta/General,93.0,371.0,Godella,Huerta Norte,Valencia,2019,6,Verano,464.0,True,GODELLA,VALENCIA,46.0,13556.0,6501.0,7055.0,False,True
mychip,XVII 10km Godella Nicoboco,2019-06-01,Sábado,,road running,Infantil,0.0,0.0,Godella,Huerta Norte,Valencia,2019,6,Verano,0.0,True,GODELLA,VALENCIA,46.0,13556.0,6501.0,7055.0,False,False
mychip,III Trail Llosa de Ranes,2019-06-01,Sábado,16.0,trail running,Absoluta/General,0.0,0.0,Llosa de Ranes,La Costera,Valencia,2019,6,Verano,0.0,True,LLOSA DE RANES,VALENCIA,46.0,,,,False,True
mychip,III Trail Llosa de Ranes,2019-06-01,Sábado,10.0,trail running,Absoluta/General,0.0,0.0,Llosa de Ranes,La Costera,Valencia,2019,6,Verano,0.0,True,LLOSA DE RANES,VALENCIA,46.0,,,,False,True
mychip,38ena Volta al Terme de Fondeguilla,2019-05-25,Sábado,34.5,trail running,Absoluta/General,28.0,346.0,Alfondeguilla,Plana Baja,Castellón,2019,5,Primavera,374.0,True,ALFONDEGUILLA,CASTELLON,12.0,881.0,434.0,447.0,False,True
mychip,38ena Volta al Terme de Fondeguilla,2019-05-25,Sábado,14.0,trail running,Infantil,0.0,2.0,Alfondeguilla,Plana Baja,Castellón,2019,5,Primavera,2.0,True,ALFONDEGUILLA,CASTELLON,12.0,881.0,434.0,447.0,False,True
mychip,3ª. Prueba Copa Marcha Nórdica de la Comunidad Valenciana,2019-05-25,Sábado,10.2,Otros,Absoluta/General,42.0,62.0,Navarrés,La Canal de Navarrés,Valencia,2019,5,Primavera,104.0,True,NAVARRES,VALENCIA,46.0,3026.0,1511.0,1515.0,False,True
mychip,III Trail de Millares,2019-05-19,Domingo,24.0,trail running,Absoluta/General,0.0,0.0,Millares,La Canal de Navarrés,Valencia,2019,5,Primavera,0.0,True,MILLARES,VALENCIA,46.0,340.0,177.0,163.0,False,True
mychip,III Trail de Millares,2019-05-19,Domingo,12.0,trail running,Absoluta/General,0.0,0.0,Millares,La Canal de Navarrés,Valencia,2019,5,Primavera,0.0,True,MILLARES,VALENCIA,46.0,340.0,177.0,163.0,False,True
mychip,"X Ruta dels Corrals, Xeresa",2019-05-19,Domingo,12.0,Otros,Absoluta/General,0.0,0.0,Jeresa,La Safor,Valencia,2019,5,Primavera,0.0,True,JERESA,VALENCIA,46.0,,,,False,True
mychip,"X Ruta dels Corrals, Xeresa",2019-05-19,Domingo,12.0,Otros,Infantil,0.0,0.0,Jeresa,La Safor,Valencia,2019,5,Primavera,0.0,True,JERESA,VALENCIA,46.0,,,,False,True
mychip,"II CURSA PER LA IGUALTAT, Tavernes de la Valldigna",2019-05-18,Sábado,6.0,road running,Absoluta/General,26.0,52.0,Tabernes de Valldigna,La Safor,Valencia,2019,5,Primavera,78.0,True,TABERNES DE VALLDIGNA,VALENCIA,46.0,,,,False,True
mychip,"Trail de Primavera, Confrides 2019",2019-05-18,Sábado,43.0,trail running,Absoluta/General,12.0,179.0,Confrides,La Marina Baja,Alicante,2019,5,Primavera,191.0,True,CONFRIDES,ALICANTE,3.0,293.0,152.0,141.0,False,True
mychip,"Trail de Primavera, Confrides 2019",2019-05-18,Sábado,24.0,trail running,Absoluta/General,27.0,168.0,Confrides,La Marina Baja,Alicante,2019,5,Primavera,195.0,True,CONFRIDES,ALICANTE,3.0,293.0,152.0,141.0,False,True
mychip,"Trail de Primavera, Confrides 2019",2019-05-18,Sábado,19.0,trail running,Absoluta/General,59.0,152.0,Confrides,La Marina Baja,Alicante,2019,5,Primavera,211.0,True,CONFRIDES,ALICANTE,3.0,293.0,152.0,141.0,False,True
mychip,"Mediterranean Coast Challenge 2019, Altea",2019-05-12,Domingo,5.5,Otros,Absoluta/General,44.0,148.0,Altea,La Marina Baja,Alicante,2019,5,Primavera,192.0,True,ALTEA,ALICANTE,3.0,24731.0,12138.0,12593.0,False,True
mychip,"Mediterranean Coast Challenge 2019, Altea",2019-05-12,Domingo,2.0,Otros,Absoluta/General,103.0,136.0,Altea,La Marina Baja,Alicante,2019,5,Primavera,239.0,True,ALTEA,ALICANTE,3.0,24731.0,12138.0,12593.0,False,True
mychip,"Mediterranean Coast Challenge 2019, Altea",2019-05-12,Domingo,0.5,Otros,Infantil,3.0,6.0,Altea,La Marina Baja,Alicante,2019,5,Primavera,9.0,True,ALTEA,ALICANTE,3.0,24731.0,12138.0,12593.0,False,True
mychip,VIII Gran fons vistes d'Algimia,2019-05-12,Domingo,15.0,trail running,Absoluta/General,27.0,164.0,Algimia de Alfara,Campo de Murviedro,Valencia,2019,5,Primavera,191.0,True,ALGIMIA DE ALFARA,VALENCIA,46.0,,,,False,True
mychip,"TRAIL RAE, CAMPEONATO DE ESPAÑA EN LÍNEA INDIVIDUAL Y POR SELECCIONES AUTONÓMICAS",2019-05-12,Domingo,34.0,trail running,Absoluta/General,89.0,192.0,Castro-Urdiales,,Cantabria,2019,5,Primavera,281.0,True,CASTRO-URDIALES,CANTABRIA,39.0,33392.0,16505.0,16887.0,False,True
mychip,"TRAIL RAE, CAMPEONATO DE ESPAÑA EN LÍNEA INDIVIDUAL Y POR SELECCIONES AUTONÓMICAS",2019-05-12,Domingo,13.0,trail running,Infantil,22.0,53.0,Castro-Urdiales,,Cantabria,2019,5,Primavera,75.0,True,CASTRO-URDIALES,CANTABRIA,39.0,33392.0,16505.0,16887.0,False,True
mychip,"TRAIL RAE, CAMPEONATO DE ESPAÑA EN LÍNEA INDIVIDUAL Y POR SELECCIONES AUTONÓMICAS",2019-05-12,Domingo,22.0,trail running,Infantil,17.0,57.0,Castro-Urdiales,,Cantabria,2019,5,Primavera,74.0,True,CASTRO-URDIALES,CANTABRIA,39.0,33392.0,16505.0,16887.0,False,True
mychip,"TRAIL RAE, CAMPEONATO DE ESPAÑA EN LÍNEA INDIVIDUAL Y POR SELECCIONES AUTONÓMICAS",2019-05-12,Domingo,22.0,trail running,Absoluta/General,5.0,44.0,Castro-Urdiales,,Cantabria,2019,5,Primavera,49.0,True,CASTRO-URDIALES,CANTABRIA,39.0,33392.0,16505.0,16887.0,False,True
mychip,"TRAIL RAE, CAMPEONATO DE ESPAÑA EN LÍNEA INDIVIDUAL Y POR SELECCIONES AUTONÓMICAS",2019-05-12,Domingo,24.0,trail running,Absoluta/General,10.0,21.0,Castro-Urdiales,,Cantabria,2019,5,Primavera,31.0,True,CASTRO-URDIALES,CANTABRIA,39.0,33392.0,16505.0,16887.0,False,True
mychip,XIII Trail Castalla 2019,2019-05-12,Domingo,14.6,trail running,Absoluta/General,42.0,189.0,Castalla,La Hoya de Alcoy,Alicante,2019,5,Primavera,231.0,True,CASTALLA,ALICANTE,3.0,11900.0,6001.0,5899.0,False,True
mychip,XIII Trail Castalla 2019,2019-05-12,Domingo,14.6,trail running,Absoluta/General,0.0,0.0,Castalla,La Hoya de Alcoy,Alicante,2019,5,Primavera,0.0,True,CASTALLA,ALICANTE,3.0,11900.0,6001.0,5899.0,False,True
mychip,IV TRAIL POR ELLAS COSTA BLANCA,2019-05-12,Domingo,7.3,trail running,Absoluta/General,28.0,77.0,Benidorm,La Marina Baja,Alicante,2019,5,Primavera,105.0,True,BENIDORM,ALICANTE,3.0,77211.0,38664.0,38547.0,False,True
mychip,IV TRAIL POR ELLAS COSTA BLANCA,2019-05-12,Domingo,7.3,trail running,Absoluta/General,54.0,24.0,Benidorm,La Marina Baja,Alicante,2019,5,Primavera,78.0,True,BENIDORM,ALICANTE,3.0,77211.0,38664.0,38547.0,False,True
mychip,IV TRAIL POR ELLAS COSTA BLANCA,2019-05-12,Domingo,1.0,trail running,Absoluta/General,0.0,0.0,Benidorm,La Marina Baja,Alicante,2019,5,Primavera,0.0,True,BENIDORM,ALICANTE,3.0,77211.0,38664.0,38547.0,False,True
mychip,"Alicante International Skate Cup, open",2019-05-10,Viernes,,Otros,Absoluta/General,0.0,0.0,Villena,El Alto Vinalopó,Alicante,2019,5,Primavera,0.0,False,VILLENA,ALICANTE,3.0,34729.0,17435.0,17294.0,False,False
mychip,"Alicante International Skate Cup, open",2019-05-10,Viernes,,Otros,Infantil,0.0,0.0,Villena,El Alto Vinalopó,Alicante,2019,5,Primavera,0.0,False,VILLENA,ALICANTE,3.0,34729.0,17435.0,17294.0,False,False
mychip,V Trail Senglars de Favara ,2019-05-05,Domingo,21.0,trail running,Absoluta/General,19.0,114.0,Favareta,La Ribera Baja,Valencia,2019,5,Primavera,133.0,True,FAVARETA,VALENCIA,46.0,,,,False,True
mychip,V Trail Senglars de Favara ,2019-05-05,Domingo,10.0,trail running,Absoluta/General,56.0,123.0,Favareta,La Ribera Baja,Valencia,2019,5,Primavera,179.0,True,FAVARETA,VALENCIA,46.0,,,,False,True
mychip,V Trail Senglars de Favara ,2019-05-05,Domingo,6.0,trail running,Absoluta/General,33.0,17.0,Favareta,La Ribera Baja,Valencia,2019,5,Primavera,50.0,True,FAVARETA,VALENCIA,46.0,,,,False,True
mychip,"Kanpezu-Ioar Mendi Maratoi-Erdia, Copa de España de Carreras en línea, FEDME 2019",2019-05-05,Domingo,26.5,trail running,Absoluta/General,28.0,223.0,Campezo,,País Vasco,2019,5,Primavera,251.0,True,CAMPEZO,PAIS VASCO,1.0,1071.0,566.0,505.0,False,True
mychip,"Kanpezu-Ioar Mendi Maratoi-Erdia, Copa de España de Carreras en línea, FEDME 2019",2019-05-05,Domingo,13.3,trail running,Infantil,9.0,15.0,Campezo,,País Vasco,2019,5,Primavera,24.0,True,CAMPEZO,PAIS VASCO,1.0,1071.0,566.0,505.0,False,True
mychip,"Kanpezu-Ioar Mendi Maratoi-Erdia, Copa de España de Carreras en línea, FEDME 2019",2019-05-05,Domingo,13.3,trail running,Infantil,6.0,15.0,Campezo,,País Vasco,2019,5,Primavera,21.0,True,CAMPEZO,PAIS VASCO,1.0,1071.0,566.0,505.0,False,True
mychip,"Kanpezu-Ioar Mendi Maratoi-Erdia, Copa de España de Carreras en línea, FEDME 2019",2019-05-05,Domingo,13.5,trail running,Absoluta/General,1.0,22.0,Campezo,,País Vasco,2019,5,Primavera,23.0,True,CAMPEZO,PAIS VASCO,1.0,1071.0,566.0,505.0,False,True
mychip,Almenara Xtrem 2019,2019-05-05,Domingo,16.86,trail running,Absoluta/General,36.0,142.0,Almenara,Plana Baja,Castellón,2019,5,Primavera,178.0,True,ALMENARA,CASTELLON,12.0,6846.0,3394.0,3452.0,False,True
mychip,Almenara Xtrem 2019,2019-05-05,Domingo,8.0,trail running,Absoluta/General,39.0,21.0,Almenara,Plana Baja,Castellón,2019,5,Primavera,60.0,True,ALMENARA,CASTELLON,12.0,6846.0,3394.0,3452.0,False,True
mychip,Trail Umbria la Plana 2019,2019-05-05,Domingo,20.0,trail running,Absoluta/General,12.0,95.0,Enguera,La Canal de Navarrés,Valencia,2019,5,Primavera,107.0,True,ENGUERA,VALENCIA,46.0,4906.0,2452.0,2454.0,False,True
mychip,Trail Umbria la Plana 2019,2019-05-05,Domingo,10.0,trail running,Absoluta/General,20.0,88.0,Enguera,La Canal de Navarrés,Valencia,2019,5,Primavera,108.0,True,ENGUERA,VALENCIA,46.0,4906.0,2452.0,2454.0,False,True
mychip,Trail Umbria la Plana 2019,2019-05-05,Domingo,10.0,trail running,Absoluta/General,112.0,62.0,Enguera,La Canal de Navarrés,Valencia,2019,5,Primavera,174.0,True,ENGUERA,VALENCIA,46.0,4906.0,2452.0,2454.0,False,True
mychip,Trail Umbria la Plana 2019,2019-05-05,Domingo,8.0,trail running,Absoluta/General,1.0,9.0,Enguera,La Canal de Navarrés,Valencia,2019,5,Primavera,10.0,True,ENGUERA,VALENCIA,46.0,4906.0,2452.0,2454.0,False,True
mychip,"7ena. Carrera i Marxa de la Dona, Sueca 2019",2019-05-05,Domingo,6.0,road running,Absoluta/General,172.0,6.0,Sueca,La Ribera Baja,Valencia,2019,5,Primavera,178.0,True,SUECA,VALENCIA,46.0,29544.0,14610.0,14934.0,True,True
mychip,"7ena. Carrera i Marxa de la Dona, Sueca 2019",2019-05-05,Domingo,6.0,road running,Absoluta/General,0.0,0.0,Sueca,La Ribera Baja,Valencia,2019,5,Primavera,0.0,True,SUECA,VALENCIA,46.0,29544.0,14610.0,14934.0,True,True
mychip,XXI Edición Cross Xirivell,2019-05-05,Domingo,9.5,road running,Absoluta/General,38.0,78.0,Monóvar,El Vinalopó Medio,Alicante,2019,5,Primavera,116.0,True,MONOVAR,ALICANTE,3.0,13098.0,6530.0,6568.0,False,True
mychip,XXI Edición Cross Xirivell,2019-05-05,Domingo,9.5,road running,Absoluta/General,38.0,12.0,Monóvar,El Vinalopó Medio,Alicante,2019,5,Primavera,50.0,True,MONOVAR,ALICANTE,3.0,13098.0,6530.0,6568.0,False,True
mychip,XXI Edición Cross Xirivell,2019-05-05,Domingo,2.4,road running,Infantil,0.0,1.0,Monóvar,El Vinalopó Medio,Alicante,2019,5,Primavera,1.0,True,MONOVAR,ALICANTE,3.0,13098.0,6530.0,6568.0,False,True
mychip,XXI Edición Cross Xirivell,2019-05-05,Domingo,1.2,road running,Infantil,3.0,1.0,Monóvar,El Vinalopó Medio,Alicante,2019,5,Primavera,4.0,True,MONOVAR,ALICANTE,3.0,13098.0,6530.0,6568.0,False,True
mychip,XXI Edición Cross Xirivell,2019-05-05,Domingo,0.8,road running,Infantil,2.0,6.0,Monóvar,El Vinalopó Medio,Alicante,2019,5,Primavera,8.0,True,MONOVAR,ALICANTE,3.0,13098.0,6530.0,6568.0,False,True
mychip,XXI Edición Cross Xirivell,2019-05-05,Domingo,0.4,road running,Infantil,10.0,13.0,Monóvar,El Vinalopó Medio,Alicante,2019,5,Primavera,23.0,True,MONOVAR,ALICANTE,3.0,13098.0,6530.0,6568.0,False,True
mychip,V CARRERA NOCTURNA NIT DE LES ERMITES,2019-05-04,Sábado,14.0,trail running,Absoluta/General,49.0,154.0,Ibi,La Hoya de Alcoy,Alicante,2019,5,Primavera,203.0,True,IBI,ALICANTE,3.0,24662.0,12310.0,12352.0,True,True
mychip,V CARRERA NOCTURNA NIT DE LES ERMITES,2019-05-04,Sábado,14.0,trail running,Absoluta/General,136.0,98.0,Ibi,La Hoya de Alcoy,Alicante,2019,5,Primavera,234.0,True,IBI,ALICANTE,3.0,24662.0,12310.0,12352.0,True,True
mychip,I Trail Cor de la Serra Grossa de Vallada SPRINT Y CRONOESCALADA,2019-05-01,Miércoles,12.0,trail running,Absoluta/General,0.0,0.0,Vallada,La Costera,Valencia,2019,5,Primavera,0.0,False,VALLADA,VALENCIA,46.0,3116.0,1611.0,1505.0,False,True
mychip,I Trail Cor de la Serra Grossa de Vallada SPRINT Y CRONOESCALADA,2019-05-01,Miércoles,10.0,trail running,Absoluta/General,0.0,0.0,Vallada,La Costera,Valencia,2019,5,Primavera,0.0,False,VALLADA,VALENCIA,46.0,3116.0,1611.0,1505.0,False,True
mychip,I Trail Cor de la Serra Grossa de Vallada SPRINT Y CRONOESCALADA,2019-05-01,Miércoles,2.0,trail running,Absoluta/General,0.0,0.0,Vallada,La Costera,Valencia,2019,5,Primavera,0.0,False,VALLADA,VALENCIA,46.0,3116.0,1611.0,1505.0,False,True
mychip,ENTREVIÑEDOS TRAIL,2019-04-14,Domingo,0.017,trail running,Absoluta/General,0.0,0.0,Villena,El Alto Vinalopó,Alicante,2019,4,Primavera,0.0,True,VILLENA,ALICANTE,3.0,34729.0,17435.0,17294.0,False,True
mychip,ENTREVIÑEDOS TRAIL,2019-04-14,Domingo,0.012,trail running,Absoluta/General,0.0,0.0,Villena,El Alto Vinalopó,Alicante,2019,4,Primavera,0.0,True,VILLENA,ALICANTE,3.0,34729.0,17435.0,17294.0,False,True
mychip,II Carrera-Caminata Solidària Mou-Te per Elles,2019-04-13,Sábado,6.0,road running,Absoluta/General,0.0,0.0,Albalat de la Ribera,La Ribera Baja,Valencia,2019,4,Primavera,0.0,True,ALBALAT DE LA RIBERA,VALENCIA,46.0,3500.0,1772.0,1728.0,True,True
mychip,II Carrera-Caminata Solidària Mou-Te per Elles,2019-04-13,Sábado,4.0,road running,Absoluta/General,0.0,0.0,Albalat de la Ribera,La Ribera Baja,Valencia,2019,4,Primavera,0.0,True,ALBALAT DE LA RIBERA,VALENCIA,46.0,3500.0,1772.0,1728.0,True,True
mychip,II Carrera-Caminata Solidària Mou-Te per Elles,2019-04-13,Sábado,,road running,Otros,0.0,0.0,Albalat de la Ribera,La Ribera Baja,Valencia,2019,4,Primavera,0.0,True,ALBALAT DE LA RIBERA,VALENCIA,46.0,3500.0,1772.0,1728.0,True,False
mychip,"Campamento territorial de Alicante, Villena, FEMECV2019",2019-04-13,Sábado,9.5,Otros,Absoluta/General,0.0,0.0,Villena,El Alto Vinalopó,Alicante,2019,4,Primavera,0.0,True,VILLENA,ALICANTE,3.0,34729.0,17435.0,17294.0,False,True
mychip,II CROSS NOCTURNO SALESIANO CIUTAT D’ALCOI 2019,2019-04-12,Viernes,9.5,road running,Absoluta/General,152.0,194.0,Alcoy,La Hoya de Alcoy,Alicante,2019,4,Primavera,346.0,False,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,True,True
mychip,II CROSS NOCTURNO SALESIANO CIUTAT D’ALCOI 2019,2019-04-12,Viernes,0.15,road running,Infantil,25.0,38.0,Alcoy,La Hoya de Alcoy,Alicante,2019,4,Primavera,63.0,False,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,True,True
mychip,II CROSS NOCTURNO SALESIANO CIUTAT D’ALCOI 2019,2019-04-12,Viernes,0.3,road running,Infantil,31.0,42.0,Alcoy,La Hoya de Alcoy,Alicante,2019,4,Primavera,73.0,False,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,True,True
mychip,II CROSS NOCTURNO SALESIANO CIUTAT D’ALCOI 2019,2019-04-12,Viernes,0.5,road running,Infantil,20.0,36.0,Alcoy,La Hoya de Alcoy,Alicante,2019,4,Primavera,56.0,False,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,True,True
mychip,II CROSS NOCTURNO SALESIANO CIUTAT D’ALCOI 2019,2019-04-12,Viernes,0.8,road running,Infantil,22.0,46.0,Alcoy,La Hoya de Alcoy,Alicante,2019,4,Primavera,68.0,False,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,True,True
mychip,II CROSS NOCTURNO SALESIANO CIUTAT D’ALCOI 2019,2019-04-12,Viernes,1.2,road running,Infantil,8.0,20.0,Alcoy,La Hoya de Alcoy,Alicante,2019,4,Primavera,28.0,False,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,True,True
mychip,II CROSS NOCTURNO SALESIANO CIUTAT D’ALCOI 2019,2019-04-12,Viernes,,road running,Otros,0.0,0.0,Alcoy,La Hoya de Alcoy,Alicante,2019,4,Primavera,0.0,False,ALCOY,ALICANTE,3.0,61613.0,30157.0,31456.0,True,False
