event_id,nom_cursa,data,lloc,modalitat_nom,modalitat_codi,estat_esdeveniment,error_detall,total_classificats,classificat_h,classificat_d,classificat_total,inscrits,DNF_total,DSQ_total,DNS_total,esport,classificat_sexe_desconegut
442,XXXII FONDO POPULAR CIUDAD DE DON BENITO,2022-09-03,DON BENITO,3000 M.,3000m,ok,,27,0,0,27,,,,,Carrera,27
442,XXXII FONDO POPULAR CIUDAD DE DON BENITO,2022-09-03,DON BENITO,4500 M.,4500m,ok,,29,0,0,29,,,,,Carrera,29
442,XXXII FONDO POPULAR CIUDAD DE DON BENITO,2022-09-03,DON BENITO,6000 M.,6000m,ok,,58,0,0,58,,,,,Carrera,58
,II SEGURA XTREME TRIATLON - HALF,2022-09-03,HORNOS DE SEGURA,,,sense_resultats,,,,,,,,,,Triatlón,
,II SEGURA XTREME TRIATLON - EXTREME,2022-09-03,HORNOS DE SEGURA,,,sense_resultats,,,,,,,,,,Triatlón,
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,PREBENJAMIN,prebenjamin,ok,,39,0,0,39,,,,,Carrera,39
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,BENJAMIN,benjamin,ok,,30,0,0,30,,,,,Carrera,30
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,ALEVIN,alevin,ok,,27,0,0,27,,,,,Carrera,27
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,SUB14,sub14,ok,,25,0,0,25,,,,,Carrera,25
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,SUB16,sub16,ok,,11,0,0,11,,,,,Carrera,11
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,MARCHA 10-12,marcha1012,ok,,11,2,1,11,,,,,Carrera,8
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,MARCHA 14-18,marcha1418,ok,,15,0,0,15,,,,,Carrera,15
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,CARRERA POPULAR MONESTERIENSE -,carrerapopularmonesteriense,ok,,9,0,0,9,,,,,Carrera,9
441,XXXII CROSS POPULAR MONESTERIO,2022-08-27,Monesterio,ABSOLUTA -,absoluta,ok,,51,36,15,51,,,,,Carrera,0
440,XXIII MILLA URBANA DE BERLANGA,2022-08-17,Berlanga,PREBENJAMIN,prebenjamin,ok,,17,0,0,17,,,,,Carrera,17
440,XXIII MILLA URBANA DE BERLANGA,2022-08-17,Berlanga,BENJAMIN,benjamin,ok,,29,0,0,29,,,,,Carrera,29
440,XXIII MILLA URBANA DE BERLANGA,2022-08-17,Berlanga,ALEVIN,alevin,ok,,22,0,0,22,,,,,Carrera,22
440,XXIII MILLA URBANA DE BERLANGA,2022-08-17,Berlanga,SUB14 Y SUB16,sub14ysub16,ok,,35,0,0,35,,,,,Carrera,35
440,XXIII MILLA URBANA DE BERLANGA,2022-08-17,Berlanga,ABSOLUTA CON VUELTAS,absolutaconvueltas,ok,,139,52,87,139,,,,,Carrera,0
432,IX TRAGAMILLAS CIUDAD DE LA LÍNEA,2022-08-14,LA LINEA DE LA CONCEPCION,GENERAL,general,ok,,98,0,0,98,,,,,Travesía,98
408,VI CARRERA DE ROCHE POR EL SINDROME DE RETT,2022-08-07,CONIL DE LA FRONTERA,5K,5k,ok,,178,0,0,178,,,,,Carrera,178
408,VI CARRERA DE ROCHE POR EL SINDROME DE RETT,2022-08-07,CONIL DE LA FRONTERA,10K,10k,ok,,231,0,0,231,,,,,Carrera,231
408,VI CARRERA DE ROCHE POR EL SINDROME DE RETT,2022-08-07,CONIL DE LA FRONTERA,INFANTIL CADETE,infantilcadete,ok,,35,0,0,35,,,,,Carrera,35
408,VI CARRERA DE ROCHE POR EL SINDROME DE RETT,2022-08-07,CONIL DE LA FRONTERA,ALEVIN,alevin,ok,,9,0,0,9,,,,,Carrera,9
408,VI CARRERA DE ROCHE POR EL SINDROME DE RETT,2022-08-07,CONIL DE LA FRONTERA,BENJAMIN,benjamin,ok,,11,0,0,11,,,,,Carrera,11
453,VI XTREME NATURAL TESORILLO,2022-07-31,SAN MARTIN DEL TESORILLO,ELITE,elite,ok,,26,0,0,26,,,,,Carrera de obstáculos,26
453,VI XTREME NATURAL TESORILLO,2022-07-31,SAN MARTIN DEL TESORILLO,PREELITE,preelite,ok,,40,0,0,40,,,,,Carrera de obstáculos,40
453,VI XTREME NATURAL TESORILLO,2022-07-31,SAN MARTIN DEL TESORILLO,POPULAR,popular,ok,,182,0,0,182,,,,,Carrera de obstáculos,182
455,I CARRERA NOCTURNA CPT,2022-07-23,JEDULA,GENERAL,general,ok,,148,13,2,148,,,,,Carrera,133
455,I CARRERA NOCTURNA CPT,2022-07-23,JEDULA,CON VUELTAS,convueltas,ok,,167,0,0,167,,,,,Carrera,167
456,I CARRERA POPULAR  “CORRE POR EL PUEBLO SAHARAUI”,2022-07-15,CADIZ,GENERAL,general,ok,,221,34,14,221,,,,,Carrera,173
435,II CARRERA POPULAR PLAYAS DE CADIZ,2022-07-03,CADIZ,GENERAL,general,ok,,224,180,30,224,,,,,Carrera,14
435,II CARRERA POPULAR PLAYAS DE CADIZ,2022-07-03,CADIZ,MENORES II CARRERA POPULAR PLAYAS DE CADIZ,menoresiicarrerapopularplayasd,ok,,66,0,0,66,,,,,Carrera,66
,V CARRERA POPULAR NOCHE DE SAN JUAN,2022-06-25,TARIFA,,,sense_resultats,,,,,,,,,,Carrera,
363,V CXM NOCTURNA AG MONTES DE CEUTA,2022-06-18,CEUTA,GENERAL,general,ok,,875,603,251,875,,,,,Carrera,21
363,V CXM NOCTURNA AG MONTES DE CEUTA,2022-06-18,CEUTA,CON TRAMO ESPECIAL,contramoespecial,ok,,607,0,0,607,,,,,Carrera,607
429,VIII CXM MANCHA REAL - SIERRA MAGINA 2022,2022-06-18,MANCHA REAL,CORTA-,corta,ok,,228,0,0,228,,,,,Trail,228
429,VIII CXM MANCHA REAL - SIERRA MAGINA 2022,2022-06-18,MANCHA REAL,LARGA-,larga,ok,,280,0,0,280,,,,,Trail,280
429,VIII CXM MANCHA REAL - SIERRA MAGINA 2022,2022-06-18,MANCHA REAL,LARGA - CON PUNTO INTERMEDIO,largaconpuntointermedio,ok,,83,0,0,83,,,,,Trail,83
437,I MEDIA MARATON BTT SAN URBANO,2022-06-18,CEUTA,GENERAL,general,ok,,95,34,1,95,,,,,Ciclismo,60
437,I MEDIA MARATON BTT SAN URBANO,2022-06-18,CEUTA,EBIKES,ebikes,ok,,28,28,0,28,,,,,Ciclismo,0
427,CARRERA POPULAR 10KM FIESTA DE LA CEREZA 2022,2022-06-12,CASTILLO LOCUBIN,GENERAL,general,ok,,86,68,16,86,,,,,Carrera,2
434,VIII CXM CIRCUITO 2022 DIPUTACION JAEN,2022-05-31,JAEN,PUNTUACION CXM,puntuacioncxm,ok,,77,64,13,77,,,,,Carrera por montaña,0
434,VIII CXM CIRCUITO 2022 DIPUTACION JAEN,2022-05-31,JAEN,PUNTUACION CXM BASE,puntuacioncxmbase,ok,,7,7,0,7,,,,,Carrera por montaña,0
434,VIII CXM CIRCUITO 2022 DIPUTACION JAEN,2022-05-31,JAEN,PUNTUACION CORTA,puntuacioncorta,ok,,50,0,0,50,,,,,Carrera por montaña,50
417,I CXM ROMPEALBARCAS,2022-05-15,VALDEPEÑAS DE JAEN,LA ALBARQUILLA -,laalbarquilla,ok,,77,59,17,77,,,,,Trail,1
417,I CXM ROMPEALBARCAS,2022-05-15,VALDEPEÑAS DE JAEN,LA ALBARCA-,laalbarca,ok,,59,51,7,59,,,,,Trail,1
439,III CARRERA BTT  PICOS DEL GUADIANA DE HUESA 2022,2022-05-01,HUESA,GENERAL,general,ok,,28,0,0,28,,,,,Ciclismo,28
436,I CARRERA CENTRO COMERCIAL LOS ALCORES,2022-04-24,ALCALA DE GUADAIRA,5000,5000,ok,,141,81,30,141,,,,,Carrera,30
436,I CARRERA CENTRO COMERCIAL LOS ALCORES,2022-04-24,ALCALA DE GUADAIRA,1500,1500,ok,,20,0,0,20,,,,,Carrera,20
428,VIII CXM MONTIZÓN - CONDADO DE JAÉN - 2022,2022-04-09,ALDEAHERMOSA DE MONTIZON,- CORTA,corta,ok,,63,0,0,63,,,,,Trail,63
428,VIII CXM MONTIZÓN - CONDADO DE JAÉN - 2022,2022-04-09,ALDEAHERMOSA DE MONTIZON,- CARRERA DE MONTAÑA,carrerademontana,ok,,96,24,12,96,,,,,Trail,60
359,V PRIMAVERA RUN VILLACARRILLO,2022-04-03,VILLACARRILLO,7 KM,7km,ok,,345,158,53,345,,,,,Carrera,134
359,V PRIMAVERA RUN VILLACARRILLO,2022-04-03,VILLACARRILLO,1 KM,1km,ok,,96,5,23,96,,,,,Carrera,68
359,V PRIMAVERA RUN VILLACARRILLO,2022-04-03,VILLACARRILLO,LOCAL,local,ok,,8,0,0,8,,,,,Carrera,8
360,BASILISK WILD RACE,2022-04-03,SAN FERNANDO,PRO,pro,ok,,138,80,21,138,,,,,Carrera de obstáculos,37
360,BASILISK WILD RACE,2022-04-03,SAN FERNANDO,CHALLENGE,challenge,ok,,595,0,0,595,,,,,Carrera de obstáculos,595
360,BASILISK WILD RACE,2022-04-03,SAN FERNANDO,PAREJAS,parejas,ok,,80,13,5,80,,,,,Carrera de obstáculos,62
360,BASILISK WILD RACE,2022-04-03,SAN FERNANDO,EQUPOS,equpos,ok,,216,0,0,216,,,,,Carrera de obstáculos,216
426,I CXM SILVIA LARA 21 KM,2022-04-03,CASTILLO LOCUBIN,12 KM,12km,ok,,224,56,20,224,,,,,Trail,148
426,I CXM SILVIA LARA 21 KM,2022-04-03,CASTILLO LOCUBIN,21 KM,21km,ok,,204,67,12,204,,,,,Trail,125
,SALVANDO OBSTACULOS 2022,2022-03-27,LAS CABEZAS DE SAN JUAN,,,sense_resultats,,,,,,,,,,Carrera de obstáculos,
414,XXXIV  MEDIA MARATÓN BAHÍA DE CÁDIZ 2022,2022-03-27,SAN FERNANDO,GENERAL,general,ok,,1928,0,0,1928,,,,,Carrera,1928
418,VII MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER,2022-02-13,LA LUISIANA,CORTA CON PARCIAL,cortaconparcial,ok,,86,0,0,86,,,,,Ciclismo,86
418,VII MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER,2022-02-13,LA LUISIANA,LARGA CON PARCIAL,largaconparcial,ok,,458,0,0,458,,,,,Ciclismo,458
415,IV CARRERA SOLIDARIA SAN SILVESTRE HUESA,2021-12-30,HUESA,INFANTIL -,infantil,ok,,12,0,0,12,,,,,Carrera,12
415,IV CARRERA SOLIDARIA SAN SILVESTRE HUESA,2021-12-30,HUESA,ADULTOS -,adultos,ok,,48,0,0,48,,,,,Carrera,48
406,V SAN SILVESTRE GADITANA,2021-12-30,CADIZ,GENERAL,general,ok,,872,11,0,872,,,,,Carrera,861
405,X CARRERA POPULAR TORREPEROGIL 2021,2021-12-18,TORREPEROGIL,ADULTOS -,adultos,ok,,245,34,5,245,,,,,Carrera,206
405,X CARRERA POPULAR TORREPEROGIL 2021,2021-12-18,TORREPEROGIL,INFANTIL CADETE -,infantilcadete,ok,,32,0,0,32,,,,,Carrera,32
405,X CARRERA POPULAR TORREPEROGIL 2021,2021-12-18,TORREPEROGIL,BENJAMIN ALEVIN -,benjaminalevin,ok,,64,19,10,64,,,,,Carrera,35
405,X CARRERA POPULAR TORREPEROGIL 2021,2021-12-18,TORREPEROGIL,PREBENJAMIN -,prebenjamin,ok,,49,0,0,49,,,,,Carrera,49
405,X CARRERA POPULAR TORREPEROGIL 2021,2021-12-18,TORREPEROGIL,ADULTOS - LOCAL,adultoslocal,ok,,103,0,0,103,,,,,Carrera,103
407,I CONTRARRELOJ BTT NTRA. SRA. VIRGEN DE LUNA,2021-11-14,POZOBLANCO,PAREJAS -,parejas,ok,,106,0,0,106,,,,,Ciclismo,106
407,I CONTRARRELOJ BTT NTRA. SRA. VIRGEN DE LUNA,2021-11-14,POZOBLANCO,PROMESAS,promesas,ok,,13,0,0,13,,,,,Ciclismo,13
407,I CONTRARRELOJ BTT NTRA. SRA. VIRGEN DE LUNA,2021-11-14,POZOBLANCO,PRINCIPIANTE,principiante,ok,,9,0,0,9,,,,,Ciclismo,9
407,I CONTRARRELOJ BTT NTRA. SRA. VIRGEN DE LUNA,2021-11-14,POZOBLANCO,ALEVIN,alevin,ok,,5,0,0,5,,,,,Ciclismo,5
407,I CONTRARRELOJ BTT NTRA. SRA. VIRGEN DE LUNA,2021-11-14,POZOBLANCO,INFANTIL,infantil,ok,,6,0,0,6,,,,,Ciclismo,6
382,VI SIERRA DE CAZORLA TRAILS QUESADA,2021-11-13,QUESADA,14K -,14k,ok,,212,0,0,212,,,,,Carrera por montaña,212
382,VI SIERRA DE CAZORLA TRAILS QUESADA,2021-11-13,QUESADA,CADETE -,cadete,ok,,25,0,0,25,,,,,Carrera por montaña,25
382,VI SIERRA DE CAZORLA TRAILS QUESADA,2021-11-13,QUESADA,JUVENIL -,juvenil,ok,,16,0,0,16,,,,,Carrera por montaña,16
382,VI SIERRA DE CAZORLA TRAILS QUESADA,2021-11-13,QUESADA,33K CON PUNTOS INTERMEDIOS,33kconpuntosintermedios,ok,,341,0,0,341,,,,,Carrera por montaña,341
382,VI SIERRA DE CAZORLA TRAILS QUESADA,2021-11-13,QUESADA,63K CON PUNTOS INTERMEDIOS,63kconpuntosintermedios,ok,,135,0,0,135,,,,,Carrera por montaña,135
340,II MARATÓN BTT DE CAZALLA DE LA LA SIERRA OPEN DE ANDALUCIA,2021-11-07,CAZALLA DE LA SIERRA,CORTA PUNTO INTERMEDIO,cortapuntointermedio,ok,,125,0,0,125,,,,,Ciclismo,125
340,II MARATÓN BTT DE CAZALLA DE LA LA SIERRA OPEN DE ANDALUCIA,2021-11-07,CAZALLA DE LA SIERRA,LARGA CON PUNTOS INTERMEDIOS,largaconpuntosintermedios,ok,,287,0,0,287,,,,,Ciclismo,287
,III CADEBA DE MONTAÑA LA CRESTITA 2021,2021-11-07,TORREDELCAMPO,,,sense_resultats,,,,,,,,,,Trail,
357,V CXM CRESTA DEL DIABLO,2021-10-31,TORREDELCAMPO,Y PUNTUACIÓN SELECCIONES,ypuntuacionselecciones,ok,,87,43,44,87,,,,,Carrera por montaña,0
357,V CXM CRESTA DEL DIABLO,2021-10-31,TORREDELCAMPO,SELECCIONES PROVINCIALES TODOS,seleccionesprovincialestodos,ok,,174,0,0,174,,,,,Carrera por montaña,174
357,V CXM CRESTA DEL DIABLO,2021-10-31,TORREDELCAMPO,DIABLITO MINITRAIL,diablitominitrail,ok,,56,0,0,56,,,,,Carrera por montaña,56
357,V CXM CRESTA DEL DIABLO,2021-10-31,TORREDELCAMPO,MEDIA MARATON,mediamaraton,ok,,249,0,0,249,,,,,Carrera por montaña,249
357,V CXM CRESTA DEL DIABLO,2021-10-31,TORREDELCAMPO,MARATON,maraton,ok,,100,0,0,100,,,,,Carrera por montaña,100
399,I CARRERA POPULAR SALESIANAS CADIZ,2021-10-23,CADIZ,7K,7k,ok,,113,0,0,113,,,,,Carrera,113
399,I CARRERA POPULAR SALESIANAS CADIZ,2021-10-23,CADIZ,INFANTIL CADETE,infantilcadete,ok,,41,0,0,41,,,,,Carrera,41
399,I CARRERA POPULAR SALESIANAS CADIZ,2021-10-23,CADIZ,ALEVIN,alevin,ok,,40,0,0,40,,,,,Carrera,40
399,I CARRERA POPULAR SALESIANAS CADIZ,2021-10-23,CADIZ,BENJAMIN,benjamin,ok,,48,0,0,48,,,,,Carrera,48
388,IV TRAVESIA RIO GUADALQUIVIR - CLUB NAUTICO SEVILLA - BRAZADAS SOLIDARIAS,2021-10-09,SEVILLA,500,500,ok,,27,0,0,27,,,,,Travesía,27
388,IV TRAVESIA RIO GUADALQUIVIR - CLUB NAUTICO SEVILLA - BRAZADAS SOLIDARIAS,2021-10-09,SEVILLA,1500,1500,ok,,70,0,0,70,,,,,Travesía,70
388,IV TRAVESIA RIO GUADALQUIVIR - CLUB NAUTICO SEVILLA - BRAZADAS SOLIDARIAS,2021-10-09,SEVILLA,PREMIACION 1500,premiacion1500,ok,,9,0,0,9,,,,,Travesía,9
388,IV TRAVESIA RIO GUADALQUIVIR - CLUB NAUTICO SEVILLA - BRAZADAS SOLIDARIAS,2021-10-09,SEVILLA,3000,3000,ok,,85,0,0,85,,,,,Travesía,85
388,IV TRAVESIA RIO GUADALQUIVIR - CLUB NAUTICO SEVILLA - BRAZADAS SOLIDARIAS,2021-10-09,SEVILLA,PREMIACION 3000,premiacion3000,ok,,50,0,0,50,,,,,Travesía,50
402,"XXIII CARRERA POPULAR ""VIRGEN DEL PILAR""",2021-10-09,ALGECIRAS,GENERO,genero,ok,,317,262,55,317,,,,,Carrera,0
372,5K Y  VI MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2021-10-03,CADIZ,5K,5k,ok,,317,0,0,317,,,,,Carrera,317
372,5K Y  VI MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2021-10-03,CADIZ,5K - CON PUNTO INTERMEDIO Y MILLA,5kconpuntointermedioymilla,ok,,329,0,0,329,,,,,Carrera,329
372,5K Y  VI MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2021-10-03,CADIZ,MILLA,milla,ok,,41,0,0,41,,,,,Carrera,41
372,5K Y  VI MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2021-10-03,CADIZ,ALEVIN,alevin,ok,,38,0,0,38,,,,,Carrera,38
372,5K Y  VI MILLA VERDE GUARDIA CIVIL CIUDAD DE CÁDIZ,2021-10-03,CADIZ,BENJAMIN,benjamin,ok,,47,0,0,47,,,,,Carrera,47
379,BENEMÉRITA TRAIL SEAT VIGILSA 2021- SIERRA DE LA ALFAGUARA,2021-10-02,ALFACAR,OPEN -,open,ok,,264,0,0,264,,,,,Carrera por montaña,264
379,BENEMÉRITA TRAIL SEAT VIGILSA 2021- SIERRA DE LA ALFAGUARA,2021-10-02,ALFACAR,OPEN - LOCAL,openlocal,ok,,30,0,0,30,,,,,Carrera por montaña,30
379,BENEMÉRITA TRAIL SEAT VIGILSA 2021- SIERRA DE LA ALFAGUARA,2021-10-02,ALFACAR,TRAIL -,trail,ok,,411,0,0,411,,,,,Carrera por montaña,411
379,BENEMÉRITA TRAIL SEAT VIGILSA 2021- SIERRA DE LA ALFAGUARA,2021-10-02,ALFACAR,TRAIL - LOCAL,traillocal,ok,,11,0,0,11,,,,,Carrera por montaña,11
383,II VUELTA A CARMONA BTT,2021-09-25,CARMONA,SABADO,sabado,ok,,151,0,0,151,,,,,Ciclismo,151
383,II VUELTA A CARMONA BTT,2021-09-25,CARMONA,SABADO LOCAL,sabadolocal,ok,,17,0,0,17,,,,,Ciclismo,17
383,II VUELTA A CARMONA BTT,2021-09-25,CARMONA,DOMINGO-,domingo,ok,,142,0,0,142,,,,,Ciclismo,142
383,II VUELTA A CARMONA BTT,2021-09-25,CARMONA,DOMINGO LOCAL,domingolocal,ok,,17,0,0,17,,,,,Ciclismo,17
383,II VUELTA A CARMONA BTT,2021-09-25,CARMONA,2 ETAPAS,2etapas,ok,,138,0,0,138,,,,,Ciclismo,138
383,II VUELTA A CARMONA BTT,2021-09-25,CARMONA,2 ETAPAS LOCAL,2etapaslocal,ok,,18,0,0,18,,,,,Ciclismo,18
,DE ALCALA A LA INDIA - 12 H. DE NATACION,2021-09-11,ALCALA DE GUADAIRA,,,sense_resultats,,,,,,,,,,Travesía,
,XII TRAVESIA A NADO PLAYA DE VALDELAGRANA,2021-09-05,EL PUERTO DE SANTA MARÍA,,,sense_resultats,,,,,,,,,,Travesía,
,X RECORRIDO ATLÉTICO CIUDAD DE EL PUERTO,2021-09-05,EL PUERTO DE SANTA MARÍA,,,sense_resultats,,,,,,,,,,Carrera,
,SEGURA XTREME TRIATLON - HALF,2021-09-04,HORNOS DE SEGURA,,,sense_resultats,,,,,,,,,,Triatlón,
,SEGURA XTREME TRIATLON - EXTREME,2021-09-04,HORNOS DE SEGURA,,,sense_resultats,,,,,,,,,,Triatlón,
,VII CRUCE A NADO BAHÍA DE CADIZ,2021-09-04,SAN FERNANDO,,,sense_resultats,,,,,,,,,,Travesía,
389,XVIII TRAVESIA SOLIDARIA PUNTA UMBRIA - BRAZADAS SOLIDARIAS,2021-08-29,PUNTA UMBRIA,1500 M.,1500m,ok,,94,0,0,94,,,,,Travesía,94
389,XVIII TRAVESIA SOLIDARIA PUNTA UMBRIA - BRAZADAS SOLIDARIAS,2021-08-29,PUNTA UMBRIA,500 M.,500m,ok,,30,0,0,30,,,,,Travesía,30
390,VI TRAVESIA BRAZADAS SOLIDARIAS CHICLANA,2021-08-28,CHICLANA DE LA FRONTERA,1000 M.,1000m,ok,,62,0,0,62,,,,,Travesía,62
390,VI TRAVESIA BRAZADAS SOLIDARIAS CHICLANA,2021-08-28,CHICLANA DE LA FRONTERA,2500 M.,2500m,ok,,110,0,0,110,,,,,Travesía,110
393,"CARRERA SOLIDARIA ""PLAYAS DE PUNTA UMBRÍA""",2021-08-22,PUNTA UMBRIA,5K -,5k,ok,,47,0,0,47,,,,,Carrera,47
393,"CARRERA SOLIDARIA ""PLAYAS DE PUNTA UMBRÍA""",2021-08-22,PUNTA UMBRIA,10K -,10k,ok,,73,0,0,73,,,,,Carrera,73
381,"XV CARRERA POPULAR 2021 ""CIUDAD DE QUESADA""",2021-08-21,QUESADA,JUVENIL - VETERANO,juvenilveterano,ok,,111,0,0,111,,,,,Carrera,111
381,"XV CARRERA POPULAR 2021 ""CIUDAD DE QUESADA""",2021-08-21,QUESADA,CHUPETIN,chupetin,ok,,17,0,0,17,,,,,Carrera,17
381,"XV CARRERA POPULAR 2021 ""CIUDAD DE QUESADA""",2021-08-21,QUESADA,BENJAMIN,benjamin,ok,,13,0,0,13,,,,,Carrera,13
381,"XV CARRERA POPULAR 2021 ""CIUDAD DE QUESADA""",2021-08-21,QUESADA,ALEVIN,alevin,ok,,15,0,0,15,,,,,Carrera,15
381,"XV CARRERA POPULAR 2021 ""CIUDAD DE QUESADA""",2021-08-21,QUESADA,INFANTIL CADETE -,infantilcadete,llista_error,no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber),,,,,,,,,Carrera,
381,"XV CARRERA POPULAR 2021 ""CIUDAD DE QUESADA""",2021-08-21,QUESADA,LOCAL,local,ok,,19,0,0,19,,,,,Carrera,19
392,VIII TRAGAMILLAS CIUDAD DE LA LÍNEA,2021-08-20,LA LINEA DE LA CONCEPCIÓN,GENERAL,general,ok,,83,0,0,83,,,,,Travesía,83
384,V CARRERA DE ROCHE POR EL SINDROME DE RETT,2021-08-08,CONIL DE LA FRONTERA,10K - CON PUNTOS INTERMEDIOS,10kconpuntosintermedios,ok,,272,0,0,272,,,,,Carrera,272
384,V CARRERA DE ROCHE POR EL SINDROME DE RETT,2021-08-08,CONIL DE LA FRONTERA,5K - CON PUNTO INTERMEDIO,5kconpuntointermedio,ok,,136,0,0,136,,,,,Carrera,136
384,V CARRERA DE ROCHE POR EL SINDROME DE RETT,2021-08-08,CONIL DE LA FRONTERA,5K,5k,ok,,131,0,0,131,,,,,Carrera,131
384,V CARRERA DE ROCHE POR EL SINDROME DE RETT,2021-08-08,CONIL DE LA FRONTERA,ALEVINES,alevines,ok,,20,0,0,20,,,,,Carrera,20
384,V CARRERA DE ROCHE POR EL SINDROME DE RETT,2021-08-08,CONIL DE LA FRONTERA,BENJAMINES,benjamines,ok,,21,0,0,21,,,,,Carrera,21
384,V CARRERA DE ROCHE POR EL SINDROME DE RETT,2021-08-08,CONIL DE LA FRONTERA,INFANTIL CADETE,infantilcadete,ok,,22,0,0,22,,,,,Carrera,22
377,II ACUATLON TIRABUZON CIUDAD DE CADIZ,2021-08-07,CADIZ,GENERAL,general,ok,,118,0,0,118,,,,,Acuatlón,118
377,II ACUATLON TIRABUZON CIUDAD DE CADIZ,2021-08-07,CADIZ,LOCAL,local,ok,,24,0,0,24,,,,,Acuatlón,24
377,II ACUATLON TIRABUZON CIUDAD DE CADIZ,2021-08-07,CADIZ,CON PARCIALES,conparciales,ok,,132,106,26,132,,,,,Acuatlón,0
377,II ACUATLON TIRABUZON CIUDAD DE CADIZ,2021-08-07,CADIZ,RELEVOS CON PARCIALES,relevosconparciales,ok,,21,0,0,21,,,1,,Acuatlón,21
385,XXXI TRAVESÍA INTERNACIONAL A NADO “CIUDAD DE CÁDIZ”,2021-08-01,CADIZ,GENERAL,general,ok,,145,0,0,145,,,,,Travesía,145
378,I CARRERA POPULAR PLAYAS DE CADIZ,2021-07-10,CADIZ,GENERAL,general,ok,,359,0,0,359,,,,,Carrera,359
376,"XVIII CARRERA ARROYO OJANCO NOCTURNA ""PARQUE DE SAN FRANCISCO""",2021-07-03,ARROYO OJANCO,9 KM,9km,ok,,101,0,0,101,,,,,Carrera,101
376,"XVIII CARRERA ARROYO OJANCO NOCTURNA ""PARQUE DE SAN FRANCISCO""",2021-07-03,ARROYO OJANCO,9 KM CON PUNTO INTERMEDIO,9kmconpuntointermedio,ok,,98,0,0,98,,,,,Carrera,98
375,VII CXM MANCHA REAL - SIERRA MAGINA,2021-06-26,MANCHA REAL,TRAIL CORTO,trailcorto,ok,,126,0,0,126,,,,,Carrera por montaña,126
375,VII CXM MANCHA REAL - SIERRA MAGINA,2021-06-26,MANCHA REAL,TRAIL LARGO,traillargo,ok,,150,4,2,150,,,,,Carrera por montaña,144
375,VII CXM MANCHA REAL - SIERRA MAGINA,2021-06-26,MANCHA REAL,CON PUNTO INTERMEDIO,conpuntointermedio,ok,,143,0,0,143,,,,,Carrera por montaña,143
373,I CARRERA TRAIL SIERRA DE HUESA,2021-06-05,HUESA,GENERAL,general,ok,,16,0,16,16,,,,,Trail,0
,VII CIRCUITO PROVINCIAL CXM 2021,2021-05-19,JAEN,,,sense_resultats,,,,,,,,,,Carrera por montaña,
371,VII CXM MONTIZÓN - CONDADO DE JAÉN - 2021,2021-04-11,ALDEAHERMOSA DE MONTIZON,MINITRAIL,minitrail,ok,,81,0,0,81,,,,,Carrera por montaña,81
371,VII CXM MONTIZÓN - CONDADO DE JAÉN - 2021,2021-04-11,ALDEAHERMOSA DE MONTIZON,CXM,cxm,ok,,104,0,0,104,,,,,Carrera por montaña,104
368,VI MARATÓN BTT MONCLOVA DESERT GRAN PREMIO MICHELIN EXELAGRI,2021-03-28,LA LUISIANA,CORTA,corta,ok,,72,0,0,72,,,,,Ciclismo,72
368,VI MARATÓN BTT MONCLOVA DESERT GRAN PREMIO MICHELIN EXELAGRI,2021-03-28,LA LUISIANA,LARGA,larga,ok,,374,0,0,374,,,,,Ciclismo,374
368,VI MARATÓN BTT MONCLOVA DESERT GRAN PREMIO MICHELIN EXELAGRI,2021-03-28,LA LUISIANA,LARGA CON PUNTOS INTERMEDIO,largaconpuntosintermedio,ok,,366,0,0,366,,,,,Ciclismo,366
368,VI MARATÓN BTT MONCLOVA DESERT GRAN PREMIO MICHELIN EXELAGRI,2021-03-28,LA LUISIANA,CORTA CON PUNTOS INTERMEDIO,cortaconpuntosintermedio,ok,,63,0,0,63,,,,,Ciclismo,63
,CARRERA V EL PILAR-MARIANISTAS JEREZ - VIRTUAL,2021-02-14,JEREZ DE LA FRONTERA,,,sense_resultats,,,,,,,,,,Carrera,
356,V SIERRA DE CAZORLA TRAILS QUESADA,2020-11-15,QUESADA,M-22 KM CON PUNTOS INTERMEDIOS,m22kmconpuntosintermedios,ok,,90,0,0,90,,,,,Carrera por montaña,90
