fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,id,modalidad,comunidad_autonoma
mychip,"Cursa per Muntanya Samaruc, Fondeguilla, Campeonato de Liga FEMECV 2016",2016-02-14,Domingo,0.0,Otros,Absoluta/General,12,15,Alfondeguilla,Plana Baja,Castellón,0,524,Modalidad por defecto,Comunidad Valenciana
mychip,"Cursa per Muntanya Samaruc, Fondeguilla, Campeonato de Liga FEMECV 2016",2016-02-14,Domingo,46.7,Otros,Absoluta/General,1,399,Alfondeguilla,Plana Baja,Castellón,0,524,ABSOLUTA_MASCULINA,Comunidad Valenciana
mychip,"Cursa per Muntanya Samaruc, Fondeguilla, Campeonato de Liga FEMECV 2016",2016-02-14,Domingo,25.4,Otros,Cadete/Juvenil,2,0,Alfondeguilla,Plana Baja,Castellón,0,524,CADETE_FEM,Comunidad Valenciana
mychip,"Cursa per Muntanya Samaruc, Fondeguilla, Campeonato de Liga FEMECV 2016",2016-02-14,Domingo,25.4,Otros,Cadete/Juvenil,2,0,Alfondeguilla,Plana Baja,Castellón,0,524,JUNIOR_FEM,Comunidad Valenciana
mychip,Granadella Trail Xàbia 2016,2016-02-07,Domingo,12.0,Otros,Absoluta/General,159,81,Jávea,La Marina Alta,Alicante,0,502,SENDERISTAS,Comunidad Valenciana
mychip,Granadella Trail Xàbia 2016,2016-02-07,Domingo,21.0,Otros,Absoluta/General,64,418,Jávea,La Marina Alta,Alicante,0,502,CARRERA,Comunidad Valenciana
mychip,Granadella Trail Xàbia 2016,2016-02-07,Domingo,19.0,Otros,Equipos,123,266,Jávea,La Marina Alta,Alicante,0,502,EQUIPOS GENERAL,Comunidad Valenciana
mychip,XI CARRERA POR MONTAÑA Y MARCHA A PIÉ   SERRA DEL COTO,2016-02-07,Domingo,22.0,Otros,Absoluta/General,34,343,Monóvar,El Vinalopó Medio,Alicante,0,509,CARRERA,Comunidad Valenciana
mychip,XI CARRERA POR MONTAÑA Y MARCHA A PIÉ   SERRA DEL COTO,2016-02-07,Domingo,22.0,Otros,Absoluta/General,51,84,Monóvar,El Vinalopó Medio,Alicante,0,509,MARCHA,Comunidad Valenciana
mychip,"1a. Volta a peu a Alberic, Benefici AECC",2016-02-07,Domingo,0.0,road running,Absoluta/General,0,0,Alberique,La Ribera Alta,Valencia,0,543,default,Comunidad Valenciana
mychip,MARCHA INTEGRAL SERRA DE CREVILLENT,2016-02-06,Sábado,0.0,road running,Absoluta/General,0,0,Crevillente,El Bajo Vinalopó,Alicante,0,511,default,Comunidad Valenciana
mychip,CARRERA POPULAR SOLIDARIA MANOS UNIDAS ALZIRA 2016,2016-02-06,Sábado,0.0,road running,Absoluta/General,0,0,Alcira,La Ribera Alta,Valencia,0,530,default,Comunidad Valenciana
mychip,"Costa Blanca Bike Race, Alfas del Pi, Etapa 4",2016-01-31,Domingo,7.0,Otros,Absoluta/General,31,422,Alfaz del Pi,La Marina Baja,Alicante,0,537,Modalidad 7000,Comunidad Valenciana
mychip,"Costa Blanca Bike Race, Polop, Etapa 3",2016-01-30,Sábado,45.0,Otros,Absoluta/General,31,427,Polop,La Marina Baja,Alicante,0,536,Modalidad 45000,Comunidad Valenciana
mychip,"Costa Blanca Bike Race, Finestrat, Etapa 2",2016-01-29,Viernes,45.0,Otros,Absoluta/General,32,449,Finestrat,La Marina Baja,Alicante,0,535,Modalidad 45000,Comunidad Valenciana
mychip,"Costa Blanca Bike Race, Benidorm, Etapa 1",2016-01-28,Jueves,45.0,Otros,Absoluta/General,30,438,Benidorm,La Marina Baja,Alicante,0,534,Modalidad 45000,Comunidad Valenciana
mychip,I Trail el Salto de Chella,2016-01-24,Domingo,12.0,Otros,Absoluta/General,115,55,Chella,La Canal de Navarrés,Valencia,0,481,002_SENDERISTA,Comunidad Valenciana
mychip,I Trail el Salto de Chella,2016-01-24,Domingo,15.0,Otros,Absoluta/General,65,293,Chella,La Canal de Navarrés,Valencia,0,481,001_TRAIL,Comunidad Valenciana
mychip,5e. Trail i Marxa Senderista La Mallà-Serralades de Barxeta,2016-01-17,Domingo,18.5,Otros,Absoluta/General,231,237,Barcheta,La Costera,Valencia,0,478,MARCHA SENDERISTA,Comunidad Valenciana
mychip,5e. Trail i Marxa Senderista La Mallà-Serralades de Barxeta,2016-01-17,Domingo,21.3,Otros,Absoluta/General,119,748,Barcheta,La Costera,Valencia,0,478,CARRERA,Comunidad Valenciana
mychip,V Carrera por Montaña Cerro de la Mola,2016-01-17,Domingo,17.0,Otros,Absoluta/General,62,85,Novelda,El Vinalopó Medio,Alicante,0,499,SENDERISTA,Comunidad Valenciana
mychip,V Carrera por Montaña Cerro de la Mola,2016-01-17,Domingo,17.0,Otros,Absoluta/General,33,312,Novelda,El Vinalopó Medio,Alicante,0,499,CARRERA,Comunidad Valenciana
mychip,IX CURSA MUNTANYA TOMBATOSSALS,2016-01-17,Domingo,21.0,Otros,Absoluta/General,77,550,Castellón de la Plana,Plana Alta,Castellón,0,514,Modalidad 21000,Comunidad Valenciana
mychip,"El dia del Senderista, Femecv 2016, Castalla",2016-01-17,Domingo,17.0,Otros,Absoluta/General,158,251,Castalla,La Hoya de Alcoy,Alicante,0,517,Modalidad 17000,Comunidad Valenciana
mychip,BTT TST1,2016-01-14,Jueves,0.0,Otros,Absoluta/General,0,4,Valencia,,Valencia,0,531,MODALIDAD,Comunidad Valenciana
mychip,BTT TST2,2016-01-14,Jueves,0.0,Otros,Absoluta/General,0,4,Valencia,,Valencia,0,532,MODALIDAD,Comunidad Valenciana
mychip,GR10-Xtrem Valencia Ultra Trail,2016-01-09,Sábado,94.0,Otros,Absoluta/General,15,223,Andilla,,Valencia,0,477,Modalidad 94000,Valencia
mychip,XVI Volta a peu a Xeraco,2016-01-06,Miércoles,15.0,Otros,Absoluta/General,118,429,Jaraco,La Safor,Valencia,0,501,Modalidad 15000,Comunidad Valenciana
mychip,XXXIV San Silvestre Toledana,2015-12-31,Jueves,1.6,Otros,Absoluta/General,8,22,Toledo,,Toledo,0,476,005_14  A 15 A,Castilla-La Mancha
mychip,XXXIV San Silvestre Toledana,2015-12-31,Jueves,0.4,Otros,Infantil,58,87,Toledo,,Toledo,0,476,002_6 A 9 ANOS,Castilla-La Mancha
mychip,XXXIV San Silvestre Toledana,2015-12-31,Jueves,1.2,Otros,Absoluta/General,18,29,Toledo,,Toledo,0,476,004_12 A 13 A,Castilla-La Mancha
mychip,XXXIV San Silvestre Toledana,2015-12-31,Jueves,8.0,Otros,Absoluta/General,877,3224,Toledo,,Toledo,0,476,001_ABSOLUTA,Castilla-La Mancha
mychip,XXXIV San Silvestre Toledana,2015-12-31,Jueves,0.8,Otros,Absoluta/General,41,47,Toledo,,Toledo,0,476,003_10 A 11 A,Castilla-La Mancha
mychip,XXXIV San Silvestre Toledana,2015-12-31,Jueves,0.4,Otros,Infantil,39,58,Toledo,,Toledo,0,476,006_de 0 A 5 ANOS,Castilla-La Mancha
mychip,"I San Silvestre Pilareña, Grupo TVHoradada",2015-12-31,Jueves,0.1,Otros,Infantil,7,12,Pilar de la Horadada,,Alicante,0,510,001_CHUPETIN,Comunidad Valenciana
mychip,"I San Silvestre Pilareña, Grupo TVHoradada",2015-12-31,Jueves,0.4,Otros,Infantil,17,29,Pilar de la Horadada,,Alicante,0,510,"003_ALEVIN, BENJAMIN, PREBENJAMIN",Comunidad Valenciana
mychip,"I San Silvestre Pilareña, Grupo TVHoradada",2015-12-31,Jueves,5.5,Otros,Absoluta/General,70,200,Pilar de la Horadada,,Alicante,0,510,001_ABSOLUTA,Comunidad Valenciana
mychip,"I San Silvestre Pilareña, Grupo TVHoradada",2015-12-31,Jueves,0.8,Otros,Infantil,25,30,Pilar de la Horadada,,Alicante,0,510,"004_CADETE, INFANTIL",Comunidad Valenciana
mychip,VIII SANT SILVESTRE ALGEMESÍ,2015-12-30,Miércoles,0.0,road running,Absoluta/General,0,0,Algemesí,La Ribera Alta,Valencia,0,519,default,Comunidad Valenciana
mychip,XXVI SAN SILVESTRE MONOVERA SOLIDARIA PRO XAVI,2015-12-27,Domingo,8.0,Otros,Absoluta/General,33,130,Monóvar,El Vinalopó Medio,Alicante,0,506,001_ABSOLUTA,Comunidad Valenciana
mychip,XXVI SAN SILVESTRE MONOVERA SOLIDARIA PRO XAVI,2015-12-27,Domingo,0.4,Otros,Infantil,24,40,Monóvar,El Vinalopó Medio,Alicante,0,506,006_0 A 7 ANOS,Comunidad Valenciana
mychip,XXVI SAN SILVESTRE MONOVERA SOLIDARIA PRO XAVI,2015-12-27,Domingo,0.8,Otros,Infantil,11,19,Monóvar,El Vinalopó Medio,Alicante,0,506,005_8 A 10 ANOS,Comunidad Valenciana
mychip,XXVI SAN SILVESTRE MONOVERA SOLIDARIA PRO XAVI,2015-12-27,Domingo,1.4,Otros,Infantil,9,19,Monóvar,El Vinalopó Medio,Alicante,0,506,004_11 A 13 ANOS,Comunidad Valenciana
mychip,XXVI SAN SILVESTRE MONOVERA SOLIDARIA PRO XAVI,2015-12-27,Domingo,3.7,Otros,Cadete/Juvenil,1,8,Monóvar,El Vinalopó Medio,Alicante,0,506,003_CADETES,Comunidad Valenciana
mychip,San Silvestre de Callosa,2015-12-26,Sábado,2.4,Otros,Absoluta/General,82,49,Callosa de Ensarriá,,Alicante,0,504,"002_2,4KM",Valencia
mychip,San Silvestre de Callosa,2015-12-26,Sábado,4.8,Otros,Absoluta/General,30,51,Callosa de Ensarriá,,Alicante,0,504,"001_4,8KM",Valencia
mychip,1ª. Trail Silvestre Espadillana,2015-12-19,Sábado,14.5,Otros,Absoluta/General,57,219,Espadilla,El Alto Mijares,Castellón,0,485,Modalidad 14500,Comunidad Valenciana
mychip,XI Mitja Marató Serra d’Oltà,2015-12-13,Domingo,20.5,Otros,Absoluta/General,34,263,Calpe,La Marina Alta,Alicante,0,475,001_TRAIL,Comunidad Valenciana
mychip,XI Mitja Marató Serra d’Oltà,2015-12-13,Domingo,17.5,Otros,Absoluta/General,51,58,Calpe,La Marina Alta,Alicante,0,475,002_Marcha,Comunidad Valenciana
mychip,XXXII Carrera popular Villa de Aranjuez,2015-12-13,Domingo,10.0,Otros,Absoluta/General,1150,3609,Aranjuez,,Comunidad de Madrid,0,479,Modalidad 10000,Comunidad de Madrid
mychip,IX Marcha Azuebar,2015-12-13,Domingo,0.0,road running,Absoluta/General,0,194,Azuébar,El Alto Palancia,Castellón,0,494,default,Comunidad Valenciana
mychip,"23ª Quarta i Mitja Marató, Paiporta-Picanya",2015-12-13,Domingo,10.548,Otros,Absoluta/General,187,351,Paiporta,Huerta Sur,Valencia,0,495,QUARTA,Comunidad Valenciana
mychip,"23ª Quarta i Mitja Marató, Paiporta-Picanya",2015-12-13,Domingo,21.097,Otros,Absoluta/General,152,916,Paiporta,Huerta Sur,Valencia,0,495,MITJA,Comunidad Valenciana
mychip,V Mitja Marató Unión Alcoyana y Quart de Marató,2015-12-06,Domingo,21.097,Otros,Absoluta/General,42,343,Alcoy,La Hoya de Alcoy,Alicante,0,467,001_MITJA MARATO,Comunidad Valenciana
mychip,V Mitja Marató Unión Alcoyana y Quart de Marató,2015-12-06,Domingo,10.548,Otros,Absoluta/General,211,410,Alcoy,La Hoya de Alcoy,Alicante,0,467,002_QUARTA,Comunidad Valenciana
mychip,V Mitja Marató Unión Alcoyana y Quart de Marató,2015-12-06,Domingo,21.097,Otros,Absoluta/General,2,27,Alcoy,La Hoya de Alcoy,Alicante,0,467,003_RELEVOS,Comunidad Valenciana
mychip,"Carrera por Montaña sierra de Chiva, Campeonato Provincial de largo recorrido, FEMECV",2015-12-06,Domingo,61.0,Otros,Absoluta/General,26,301,Chiva,La Hoya de Buñol,Valencia,0,468,001_61K,Comunidad Valenciana
mychip,"Carrera por Montaña sierra de Chiva, Campeonato Provincial de largo recorrido, FEMECV",2015-12-06,Domingo,33.0,Otros,Absoluta/General,57,279,Chiva,La Hoya de Buñol,Valencia,0,468,002_33K,Comunidad Valenciana
mychip,"I Simat Trail Series, Sprint Vertical Massís del Toro,  Trail i Marxa Senderista a Penalva.",2015-12-06,Domingo,18.5,Otros,Absoluta/General,13,47,Simat de Valldigna,La Safor,Valencia,0,487,001_COMBINADA,Comunidad Valenciana
mychip,"I Simat Trail Series, Sprint Vertical Massís del Toro,  Trail i Marxa Senderista a Penalva.",2015-12-06,Domingo,17.0,Otros,Absoluta/General,25,144,Simat de Valldigna,La Safor,Valencia,0,487,002_TRAIL PENALVA,Comunidad Valenciana
mychip,"I Simat Trail Series, Sprint Vertical Massís del Toro,  Trail i Marxa Senderista a Penalva.",2015-12-06,Domingo,1.46,Otros,Absoluta/General,13,16,Simat de Valldigna,La Safor,Valencia,0,487,003_SPRINT VERTICAL,Comunidad Valenciana
mychip,"I Simat Trail Series, Sprint Vertical Massís del Toro,  Trail i Marxa Senderista a Penalva.",2015-12-06,Domingo,12.0,Otros,Absoluta/General,61,29,Simat de Valldigna,La Safor,Valencia,0,487,004_SENDER,Comunidad Valenciana
mychip,XV Mitja marató Samaruc,2015-12-06,Domingo,21.097,Otros,Absoluta/General,87,560,Algemesí,La Ribera Alta,Valencia,0,488,Modalidad 21097,Comunidad Valenciana
mychip,"3er. Trail El Ventos, Vila d'Agost",2015-11-29,Domingo,11.0,Otros,Absoluta/General,19,18,Agost,El Alacantí,Alicante,0,445,MARCHA,Comunidad Valenciana
mychip,"3er. Trail El Ventos, Vila d'Agost",2015-11-29,Domingo,17.0,Otros,Absoluta/General,35,266,Agost,El Alacantí,Alicante,0,445,CARRERA,Comunidad Valenciana
mychip,"Sierra del Bernia, Programa de Senderismo 2015 Diputación de Alicante. FEMECV.",2015-11-29,Domingo,0.0,road running,Absoluta/General,0,0,Callosa de Ensarriá,La Marina Baja,Alicante,0,474,default,Comunidad Valenciana
mychip,"Desafios Lurbel 2015, Aitana",2015-11-28,Sábado,80.0,Otros,Absoluta/General,12,194,Finestrat,La Marina Baja,Alicante,0,366,001_80K,Comunidad Valenciana
mychip,"Desafios Lurbel 2015, Aitana",2015-11-28,Sábado,40.0,Otros,Absoluta/General,33,369,Finestrat,La Marina Baja,Alicante,0,366,003_40K,Comunidad Valenciana
mychip,"Desafios Lurbel 2015, Aitana",2015-11-28,Sábado,120.0,Otros,Absoluta/General,11,146,Finestrat,La Marina Baja,Alicante,0,366,001_120K,Comunidad Valenciana
mychip,III 10k L'Olleria,2015-11-22,Domingo,10.0,Otros,Absoluta/General,1,413,Ollería,La Vall d'Albaida,Valencia,0,411,HOMBRES,Comunidad Valenciana
mychip,III 10k L'Olleria,2015-11-22,Domingo,10.0,Otros,Absoluta/General,98,0,Ollería,La Vall d'Albaida,Valencia,0,411,MUJERES,Comunidad Valenciana
mychip,"Campeonato Regularidad por Montaña de la Comunidad Valenciana, FEMECV",2015-11-22,Domingo,14.0,Otros,Absoluta/General,89,1,Villena,El Alto Vinalopó,Alicante,0,497,FEMENINA,Comunidad Valenciana
mychip,"Campeonato Regularidad por Montaña de la Comunidad Valenciana, FEMECV",2015-11-22,Domingo,14.0,Otros,Absoluta/General,0,114,Villena,El Alto Vinalopó,Alicante,0,497,MASCULINA,Comunidad Valenciana
mychip,MArató dels Dements 2015,2015-11-21,Sábado,21.0,Otros,Absoluta/General,20,105,Eslida,Plana Baja,Castellón,0,392,MEDIA,Comunidad Valenciana
mychip,MArató dels Dements 2015,2015-11-21,Sábado,43.5,Otros,Absoluta/General,21,297,Eslida,Plana Baja,Castellón,0,392,MARATO,Comunidad Valenciana
mychip,Sierra del Marmol Monovar. Programa de Senderismo 2015 Diputación de Alicante. FEMECV.,2015-11-15,Domingo,0.0,road running,Absoluta/General,0,0,Monóvar,El Vinalopó Medio,Alicante,0,473,default,Comunidad Valenciana
mychip,"III Carrera y Marcha  por Montaña, La Cagá del Águila, Redován 2015",2015-11-15,Domingo,10.0,Otros,Absoluta/General,9,22,Redován,,Alicante,0,482,SENDERISTA,Comunidad Valenciana
mychip,"III Carrera y Marcha  por Montaña, La Cagá del Águila, Redován 2015",2015-11-15,Domingo,11.5,Otros,Absoluta/General,11,108,Redován,,Alicante,0,482,ABSOLUTA,Comunidad Valenciana
mychip,V Crono escalada BTT Penya la Mina,2015-11-15,Domingo,8.22,Otros,Absoluta/General,1,97,la Romana,El Vinalopó Medio,Alicante,0,491,Modalidad 8220,Comunidad Valenciana
mychip,"II Trail les Caves, Xitxarra Trails 2015",2015-11-08,Domingo,25.0,Otros,Absoluta/General,0,318,Agres,El Condado de Cocentaina,Alicante,0,361,HOMBRES,Comunidad Valenciana
mychip,"II Trail les Caves, Xitxarra Trails 2015",2015-11-08,Domingo,25.0,Otros,Absoluta/General,39,0,Agres,El Condado de Cocentaina,Alicante,0,361,MUJERES,Comunidad Valenciana
mychip,"II Volta a la Campana, Suera",2015-11-08,Domingo,21.65,Otros,Absoluta/General,76,359,Sueras,Plana Baja,Castellón,0,466,Modalidad 21650,Comunidad Valenciana
mychip,PR-CV 425 Alcalalí-Coll de Rates. Programa de Senderismo 2015 Diputación de Alicante. FEMECV.,2015-11-08,Domingo,0.0,road running,Absoluta/General,0,0,Alcalalí,La Marina Alta,Alicante,0,472,default,Comunidad Valenciana
mychip,"XVII Cross Xirivell, 2015",2015-11-08,Domingo,1.2,Otros,Absoluta/General,7,12,Monóvar,El Vinalopó Medio,Alicante,0,486,06_11_A_13,Comunidad Valenciana
mychip,"XVII Cross Xirivell, 2015",2015-11-08,Domingo,0.8,Otros,Absoluta/General,9,7,Monóvar,El Vinalopó Medio,Alicante,0,486,04_8_A_10,Comunidad Valenciana
mychip,"XVII Cross Xirivell, 2015",2015-11-08,Domingo,8.5,Otros,Absoluta/General,76,32,Monóvar,El Vinalopó Medio,Alicante,0,486,02_MARCHA,Comunidad Valenciana
mychip,"XVII Cross Xirivell, 2015",2015-11-08,Domingo,8.5,Otros,Absoluta/General,22,81,Monóvar,El Vinalopó Medio,Alicante,0,486,01_ABSOLUTA,Comunidad Valenciana
mychip,"XVII Cross Xirivell, 2015",2015-11-08,Domingo,0.4,Otros,Absoluta/General,14,21,Monóvar,El Vinalopó Medio,Alicante,0,486,03_HASTA_7,Comunidad Valenciana
mychip,"XVII Cross Xirivell, 2015",2015-11-08,Domingo,2.4,Otros,Absoluta/General,0,3,Monóvar,El Vinalopó Medio,Alicante,0,486,05_14_A_15,Comunidad Valenciana
mychip,I VOLTA A PEU ALGEMESÍ CONTRA EL CÀNCER 2015,2015-11-08,Domingo,0.0,road running,Absoluta/General,0,0,Algemesí,La Ribera Alta,Valencia,0,492,default,Comunidad Valenciana
mychip,I MEDIA ROLLER MARINA D’OR,2015-11-08,Domingo,21.097,Otros,Absoluta/General,67,83,Oropesa del Mar,Plana Alta,Castellón,0,498,001_ABSOLUTA,Comunidad Valenciana
mychip,I MEDIA ROLLER MARINA D’OR,2015-11-08,Domingo,5.0,Otros,Infantil,22,23,Oropesa del Mar,Plana Alta,Castellón,0,498,002_MENORES,Comunidad Valenciana
mychip,"Encuentro Blogger Senderista 2015, Ontinyent",2015-11-01,Domingo,0.0,road running,Absoluta/General,0,0,Onteniente,La Vall d'Albaida,Valencia,0,484,default,Comunidad Valenciana
mychip,"II Carrera de Muntanya Bocairent, Xitxarra Trails 2015",2015-10-25,Domingo,23.0,Otros,Absoluta/General,0,327,Bañeres,La Hoya de Alcoy,Alicante,0,360,HOMBRES,Comunidad Valenciana
mychip,"II Carrera de Muntanya Bocairent, Xitxarra Trails 2015",2015-10-25,Domingo,23.0,Otros,Absoluta/General,36,0,Bañeres,La Hoya de Alcoy,Alicante,0,360,MUJERES,Comunidad Valenciana
mychip,I Trail de Sellent,2015-10-25,Domingo,0.0,road running,Absoluta/General,0,0,Sellent,La Ribera Alta,Valencia,0,464,default,Comunidad Valenciana
mychip,PR-CV 355 Les Rotes de Denia. Programa de Senderismo 2015 Diputación de Alicante. FEMECV.,2015-10-25,Domingo,0.0,road running,Absoluta/General,0,0,Denia,La Marina Alta,Alicante,0,471,default,Comunidad Valenciana
mychip,OCEANMAN CAMPEONATO DE EUROPA BENIDORM,2015-10-25,Domingo,7.5,Otros,Absoluta/General,15,96,Benidorm,La Marina Baja,Alicante,0,480,"03_OCEANMAN 7,5K",Comunidad Valenciana
mychip,OCEANMAN CAMPEONATO DE EUROPA BENIDORM,2015-10-25,Domingo,1.5,Otros,Absoluta/General,15,18,Benidorm,La Marina Baja,Alicante,0,480,"05_OCEANMAM, 1,5KM POPULAR",Comunidad Valenciana
mychip,OCEANMAN CAMPEONATO DE EUROPA BENIDORM,2015-10-25,Domingo,7.5,Otros,Absoluta/General,11,34,Benidorm,La Marina Baja,Alicante,0,480,"01_CEANMAN 7,5K CHAMPIONCHIP",Comunidad Valenciana
mychip,OCEANMAN CAMPEONATO DE EUROPA BENIDORM,2015-10-25,Domingo,3.8,Otros,Absoluta/General,21,27,Benidorm,La Marina Baja,Alicante,0,480,"02_OCEANMAN 3,8K, CHAMPIONSHIP",Comunidad Valenciana
mychip,OCEANMAN CAMPEONATO DE EUROPA BENIDORM,2015-10-25,Domingo,3.8,Otros,Absoluta/General,17,64,Benidorm,La Marina Baja,Alicante,0,480,"04_OCEANMAN 3,8K",Comunidad Valenciana
mychip,II Volta popular a Aielo de Malferit,2015-10-24,Sábado,8.8,Otros,Absoluta/General,79,1,Ayelo de Malferit,La Vall d'Albaida,Valencia,0,410,MUJERES,Comunidad Valenciana
mychip,II Volta popular a Aielo de Malferit,2015-10-24,Sábado,8.8,Otros,Absoluta/General,0,303,Ayelo de Malferit,La Vall d'Albaida,Valencia,0,410,HOMBRES,Comunidad Valenciana
mychip,Mondúber Trail,2015-10-24,Sábado,21.0,Otros,Absoluta/General,45,122,Jeresa,La Safor,Valencia,0,432,03_MEDIA MARATON,Comunidad Valenciana
mychip,Mondúber Trail,2015-10-24,Sábado,80.0,Otros,Absoluta/General,2,50,Jeresa,La Safor,Valencia,0,432,01_UTRA,Comunidad Valenciana
mychip,Mondúber Trail,2015-10-24,Sábado,42.0,Otros,Absoluta/General,17,178,Jeresa,La Safor,Valencia,0,432,002_MARATO,Comunidad Valenciana
mychip,La 8ª Nocturna de Toledo,2015-10-24,Sábado,4.5,Otros,Absoluta/General,220,137,Toledo,,Toledo,0,461,"02_4,5k",Castilla-La Mancha
mychip,La 8ª Nocturna de Toledo,2015-10-24,Sábado,8.0,Otros,Absoluta/General,305,1369,Toledo,,Toledo,0,461,01_8k,Castilla-La Mancha
mychip,Trail Umbría la Plana 2015,2015-10-18,Domingo,19.0,Otros,Absoluta/General,24,183,Enguera,La Canal de Navarrés,Valencia,0,374,CARRERA,Comunidad Valenciana
mychip,Trail Umbría la Plana 2015,2015-10-18,Domingo,8.0,Otros,Absoluta/General,93,62,Enguera,La Canal de Navarrés,Valencia,0,374,MARCHA,Comunidad Valenciana
mychip,XI Volta a peu pel Benicadell,2015-10-18,Domingo,14.7,Otros,Absoluta/General,0,341,Salem,La Vall d'Albaida,Valencia,0,409,HOMBRES,Comunidad Valenciana
mychip,XI Volta a peu pel Benicadell,2015-10-18,Domingo,14.7,Otros,Absoluta/General,67,2,Salem,La Vall d'Albaida,Valencia,0,409,MUJERES,Comunidad Valenciana
mychip,I Trail de Buñol,2015-10-18,Domingo,26.0,Otros,Absoluta/General,24,160,Buñol,La Hoya de Buñol,Valencia,0,460,23K,Comunidad Valenciana
